"";"Temperature (K)";"Pressure (MPa)";"Volume (m3/kg)";"Density (kg/m3)";"mol_mass (g/mol)";"Entropy (kJ/kg/K)";"Enthalpy (kJ/kg)";"Internal energy (kJ/kg)";"Cp(fr) (kJ/kg/K)";"Cv(fr) (kJ/kg/K)";"gamma(fr)";"Sound speed(fr) (m/s)";"Cp(eq) (kJ/kg/K)";"Cv(eq) (kJ/kg/K)";"gamma(eq)";"Sound speed(eq) (m/s)";"Energy Input (J/mol) ";"Energy Input (eV/molecule)";"Energy Input (kJ/kg)";"Flow rate (kg/h)"
2.860000000000e+03;2.860000000000e+03;1.013250000000e-01;8.377489918952e+00;1.193674966696e-01;2.801329380371e+01;9.459708509774e+00;3.124443811917e+03;2.275588236961e+03;1.318396807632e+00;1.021594508757e+00;1.290528479089e+00;1.046647506738e+03;1.319051469247e+00;1.022216620460e+00;1.290381780345e+00;1.046584682726e+03;8.747241938998e+04;9.065807893543e-01;3.122520604775e+03;1.007852674681e+02
2.880000000000e+03;2.880000000000e+03;1.013250000000e-01;8.436077464378e+00;1.185385037326e-01;2.801328239884e+01;9.468902793664e+00;3.150831279322e+03;2.296039304689e+03;1.318954926132e+00;1.022152506422e+00;1.290369996498e+00;1.050236458790e+03;1.319698303101e+00;1.022858765655e+00;1.290203801625e+00;1.050165494098e+03;8.821162207513e+04;9.142420265588e-01;3.148908072181e+03;1.007852674681e+02
2.900000000000e+03;2.900000000000e+03;1.013250000000e-01;8.494665517055e+00;1.177209388636e-01;2.801326946810e+01;9.478037931311e+00;3.177231701660e+03;2.316503275637e+03;1.319504594849e+00;1.022702038137e+00;1.290214105032e+00;1.053813385155e+03;1.320347164177e+00;1.023502345857e+00;1.290026182812e+00;1.053733312967e+03;8.895118767201e+04;9.219070250494e-01;3.175308494519e+03;1.007852674681e+02
2.920000000000e+03;2.920000000000e+03;1.013250000000e-01;8.553254141179e+00;1.169145664906e-01;2.801325483292e+01;9.487114753780e+00;3.203645131458e+03;2.336980195836e+03;1.320045978021e+00;1.023243266248e+00;1.290060752475e+00;1.057378412246e+03;1.320999263809e+00;1.024148508069e+00;1.289848658004e+00;1.057288168868e+03;8.969111765206e+04;9.295758000765e-01;3.201721924316e+03;1.007852674681e+02
2.940000000000e+03;2.940000000000e+03;1.013250000000e-01;8.611843407864e+00;1.161191573789e-01;2.801323829706e+01;9.496134083663e+00;3.230071646271e+03;2.357470135645e+03;1.320579236774e+00;1.023776349802e+00;1.289909888062e+00;1.060931664816e+03;1.321655894542e+00;1.024798474713e+00;1.289670946678e+00;1.060830081901e+03;9.043141418788e+04;9.372483741573e-01;3.228148439129e+03;1.007852674681e+02
2.960000000000e+03;2.960000000000e+03;1.013250000000e-01;8.670433395765e+00;1.153344884108e-01;2.801321964523e+01;9.505096735871e+00;3.256511350361e+03;2.377973191366e+03;1.321104529269e+00;1.024301444679e+00;1.289761462440e+00;1.064473266031e+03;1.322318435226e+00;1.025453548325e+00;1.289492752845e+00;1.064359062369e+03;9.117208020019e+04;9.449247775629e-01;3.254588143219e+03;1.007852674681e+02
2.980000000000e+03;2.980000000000e+03;1.013250000000e-01;8.729024191733e+00;1.145603423745e-01;2.801319864157e+01;9.514003518444e+00;3.282964376473e+03;2.398489486953e+03;1.321622010834e+00;1.024818703708e+00;1.289615427638e+00;1.068003337567e+03;1.322988356259e+00;1.026115116373e+00;1.289313764198e+00;1.067875110426e+03;9.191311940765e+04;9.526050488337e-01;3.281041169332e+03;1.007852674681e+02
3.000000000000e+03;3.000000000000e+03;1.013250000000e-01;8.787615891532e+00;1.137965077608e-01;2.801317502812e+01;9.522855233361e+00;3.309430887720e+03;2.419019175822e+03;1.322131834098e+00;1.025328276785e+00;1.289471737037e+00;1.071521999692e+03;1.323667224976e+00;1.026784656206e+00;1.289133651269e+00;1.071378215698e+03;9.265453637958e+04;9.602892353276e-01;3.307507680579e+03;1.007852674681e+02
3.020000000000e+03;3.020000000000e+03;1.013250000000e-01;8.846208600588e+00;1.130427785677e-01;2.801314852314e+01;9.531652677368e+00;3.335911079578e+03;2.439562442775e+03;1.322634149118e+00;1.025830310980e+00;1.289330345342e+00;1.075029371356e+03;1.324356711180e+00;1.027463740130e+00;1.288952066574e+00;1.074868356913e+03;9.339633659192e+04;9.679773937978e-01;3.333987872436e+03;1.007852674681e+02
3.040000000000e+03;3.040000000000e+03;1.013250000000e-01;8.904802434783e+00;1.122989541120e-01;2.801311881939e+01;9.540396642806e+00;3.362405181988e+03;2.460119506019e+03;1.323129103497e+00;1.026324950643e+00;1.289191208563e+00;1.078525570284e+03;1.325058592821e+00;1.028154040597e+00;1.288768643770e+00;1.078345501521e+03;9.413852648615e+04;9.756695910052e-01;3.360481974846e+03;1.007852674681e+02
3.060000000000e+03;3.060000000000e+03;1.013250000000e-01;8.963397521304e+00;1.115648388486e-01;2.801308558226e+01;9.549087918459e+00;3.388913461582e+03;2.480690619304e+03;1.323616842509e+00;1.026812337500e+00;1.289054283990e+00;1.082010713065e+03;1.325774761798e+00;1.028857335518e+00;1.288582996823e+00;1.081809605312e+03;9.488111353151e+04;9.833659043625e-01;3.386990254440e+03;1.007852674681e+02
3.080000000000e+03;3.080000000000e+03;1.013250000000e-01;9.021993999614e+00;1.108402421951e-01;2.801304844788e+01;9.557727290406e+00;3.415436224018e+03;2.501276074166e+03;1.324097509209e+00;1.027292610754e+00;1.288919530179e+00;1.085484915251e+03;1.326507229901e+00;1.029575513684e+00;1.288394719180e+00;1.085260612041e+03;9.562410629052e+04;9.910664226133e-01;3.413513016877e+03;1.007852674681e+02
3.100000000000e+03;3.100000000000e+03;1.013250000000e-01;9.080592022333e+00;1.101249783649e-01;2.801300702110e+01;9.566315542888e+00;3.441973816439e+03;2.521876202290e+03;1.324571244549e+00;1.027765907166e+00;1.288786906934e+00;1.088948291451e+03;1.327258134876e+00;1.030310580295e+00;1.288203382967e+00;1.088698453042e+03;9.636751448784e+04;9.987712465456e-01;3.440050609298e+03;1.007852674681e+02
3.120000000000e+03;3.120000000000e+03;1.013250000000e-01;9.139191756288e+00;1.094188662047e-01;2.801296087334e+01;9.574853459186e+00;3.468526630055e+03;2.542491377988e+03;1.325038187482e+00;1.028232361150e+00;1.288656375296e+00;1.092400955428e+03;1.328029746613e+00;1.031064662585e+00;1.288008538204e+00;1.092123046860e+03;9.711134908254e+04;1.006480489742e+00;3.466603422913e+03;1.007852674681e+02
3.140000000000e+03;3.140000000000e+03;1.013250000000e-01;9.197793383586e+00;1.087217290382e-01;2.801290954042e+01;9.583341822504e+00;3.495095102843e+03;2.563122020794e+03;1.325498475072e+00;1.028692104852e+00;1.288527897532e+00;1.095843020203e+03;1.328824473441e+00;1.031840015548e+00;1.287809712051e+00;1.095534298877e+03;9.785562234395e+04;1.014194279363e+00;3.493171895702e+03;1.007852674681e+02
3.160000000000e+03;3.160000000000e+03;1.013250000000e-01;9.256397102756e+00;1.080333945161e-01;2.801285252021e+01;9.591781416879e+00;3.521679722390e+03;2.583768598181e+03;1.325952242598e+00;1.029145268228e+00;1.288401437128e+00;1.099274598158e+03;1.329644868543e+00;1.032639027751e+00;1.287606408084e+00;1.098932100963e+03;9.860034793096e+04;1.021912756972e+00;3.519756515249e+03;1.007852674681e+02
3.180000000000e+03;3.180000000000e+03;1.013250000000e-01;9.315003129948e+00;1.073536944701e-01;2.801278927024e+01;9.600173028086e+00;3.548281028845e+03;2.604431628405e+03;1.326399623651e+00;1.029591979122e+00;1.288276958784e+00;1.102695801139e+03;1.330493636463e+00;1.033464227224e+00;1.287398105612e+00;1.102316331123e+03;9.934554097500e+04;1.029636079396e+00;3.546357821704e+03;1.007852674681e+02
3.200000000000e+03;3.200000000000e+03;1.013250000000e-01;9.373611700193e+00;1.066824647728e-01;2.801271920515e+01;9.608517444573e+00;3.574899618018e+03;2.625111683465e+03;1.326840750239e+00;1.030032363338e+00;1.288154428410e+00;1.106106740565e+03;1.331373639712e+00;1.034318287436e+00;1.287184259044e+00;1.105686853175e+03;1.000912181667e+05;1.037364419618e+00;3.572976410877e+03;1.007852674681e+02
3.220000000000e+03;3.220000000000e+03;1.013250000000e-01;9.432222928094e+00;1.060195467838e-01;2.801264169412e+01;9.616815453960e+00;3.601536144597e+03;2.645809392191e+03;1.327275752881e+00;1.030466544711e+00;1.288033813125e+00;1.109507527541e+03;1.332287905431e+00;1.035204033291e+00;1.286964297312e+00;1.109043508176e+03;1.008373978462e+05;1.045097967718e+00;3.599612937456e+03;1.007852674681e+02
3.240000000000e+03;3.240000000000e+03;1.013250000000e-01;9.490837171235e+00;1.053647831016e-01;2.801255605809e+01;9.625067855465e+00;3.628191325526e+03;2.666525443475e+03;1.327704760706e+00;1.030894645172e+00;1.287915081259e+00;1.112898272968e+03;1.333239632242e+00;1.036124447316e+00;1.286737623327e+00;1.112386135470e+03;1.015841000974e+05;1.052836931852e+00;3.626268118384e+03;1.007852674681e+02
3.260000000000e+03;3.260000000000e+03;1.013250000000e-01;9.549454791352e+00;1.047180202272e-01;2.801246156693e+01;9.633275453171e+00;3.654865943490e+03;2.687260589615e+03;1.328127901544e+00;1.031316784815e+00;1.287798202355e+00;1.116279087663e+03;1.334232197057e+00;1.037082675763e+00;1.286503613541e+00;1.115714558196e+03;1.023313468461e+05;1.060581539260e+00;3.652942736349e+03;1.007852674681e+02
3.280000000000e+03;3.280000000000e+03;1.013250000000e-01;9.608076113011e+00;1.040791088911e-01;2.801235743654e+01;9.641439055704e+00;3.681560850553e+03;2.708015649785e+03;1.328545302028e+00;1.031733081962e+00;1.287683147177e+00;1.119650082475e+03;1.335269161968e+00;1.038082034791e+00;1.286261617572e+00;1.119028580580e+03;1.030791619614e+05;1.068332037329e+00;3.679637643411e+03;1.007852674681e+02
3.300000000000e+03;3.300000000000e+03;1.013250000000e-01;9.666701487036e+00;1.034479032316e-01;2.801224282574e+01;9.649559479175e+00;3.708276971927e+03;2.728791513651e+03;1.328957087677e+00;1.032143653219e+00;1.287569887712e+00;1.123011368409e+03;1.336354281235e+00;1.039126016717e+00;1.286010957913e+00;1.122327991397e+03;1.038275713618e+05;1.076088694680e+00;3.706353764786e+03;1.007852674681e+02
3.320000000000e+03;3.320000000000e+03;1.013250000000e-01;9.725331292216e+00;1.028242606810e-01;2.801211683316e+01;9.657637548184e+00;3.735015309892e+03;2.749589145111e+03;1.329363383000e+00;1.032548613537e+00;1.287458397185e+00;1.126363056751e+03;1.337491508302e+00;1.040218296278e+00;1.285750929739e+00;1.125612563815e+03;1.045766031244e+05;1.083851802313e+00;3.733092102751e+03;1.007852674681e+02
3.340000000000e+03;3.340000000000e+03;1.013250000000e-01;9.783965937070e+00;1.022080418546e-01;2.801197849395e+01;9.665674096833e+00;3.761776947846e+03;2.770409586167e+03;1.329764311577e+00;1.032948076272e+00;1.287348650065e+00;1.129705259195e+03;1.338685002857e+00;1.041362736921e+00;1.285480800816e+00;1.128882055302e+03;1.053262875988e+05;1.091621674775e+00;3.759853740705e+03;1.007852674681e+02
3.360000000000e+03;3.360000000000e+03;1.013250000000e-01;9.842605861712e+00;1.015991104439e-01;2.801182677640e+01;9.673669969750e+00;3.788563054501e+03;2.791253960937e+03;1.330159996159e+00;1.033342153240e+00;1.287240622081e+00;1.133038087978e+03;1.339939137920e+00;1.042563397090e+00;1.285199811532e+00;1.132136207567e+03;1.060766575249e+05;1.099398651387e+00;3.786639847360e+03;1.007852674681e+02
3.380000000000e+03;3.380000000000e+03;1.013250000000e-01;9.901251539780e+00;1.009973331131e-01;2.801166057842e+01;9.681626023131e+00;3.815374888223e+03;2.812123479795e+03;1.330550558760e+00;1.033730954770e+00;1.287134290234e+00;1.136361656008e+03;1.341258506952e+00;1.043824536538e+00;1.284907175049e+00;1.135374746575e+03;1.068277481535e+05;1.107183097499e+00;3.813451681081e+03;1.007852674681e+02
3.400000000000e+03;3.400000000000e+03;1.013250000000e-01;9.959903480465e+00;1.004025793986e-01;2.801147872403e+01;9.689543125783e+00;3.842213801509e+03;2.833019443642e+03;1.330936120743e+00;1.034114589758e+00;1.287029632812e+00;1.139676077012e+03;1.342647930988e+00;1.045150622613e+00;1.284602077594e+00;1.138597382614e+03;1.075795973728e+05;1.114975405788e+00;3.840290594368e+03;1.007852674681e+02
3.420000000000e+03;3.420000000000e+03;1.013250000000e-01;1.001856223061e+01;9.981472161188e-02;2.801127995955e+01;9.697422160186e+00;3.869081245613e+03;2.853943248323e+03;1.331316802918e+00;1.034493165726e+00;1.286926629413e+00;1.142981465668e+03;1.344112465758e+00;1.046546336543e+00;1.284283678898e+00;1.141803810436e+03;1.083322458373e+05;1.122775997607e+00;3.867158038472e+03;1.007852674681e+02
3.440000000000e+03;3.440000000000e+03;1.013250000000e-01;1.007722837692e+01;9.923363474527e-02;2.801106294985e+01;9.705264023564e+00;3.895978775309e+03;2.874896389163e+03;1.331692725634e+00;1.034866788865e+00;1.286825260955e+00;1.146277937755e+03;1.345657408823e+00;1.048016579694e+00;1.283951112795e+00;1.144993709469e+03;1.090857371015e+05;1.130585324363e+00;3.894055568168e+03;1.007852674681e+02
3.460000000000e+03;3.460000000000e+03;1.013250000000e-01;1.013590254817e+01;9.865919638109e-02;2.801082627438e+01;9.713069628963e+00;3.922908053799e+03;2.895880465646e+03;1.332064008873e+00;1.035235564094e+00;1.286725509704e+00;1.149565610300e+03;1.347288306678e+00;1.049566479794e+00;1.283603487991e+00;1.148166744118e+03;1.098401177574e+05;1.138403868942e+00;3.920984846657e+03;1.007852674681e+02
3.480000000000e+03;3.480000000000e+03;1.013250000000e-01;1.019458541780e+01;9.809128660138e-02;2.801056842320e+01;9.720839906350e+00;3.949870857763e+03;2.916897186226e+03;1.332430772343e+00;1.035599595111e+00;1.286627359294e+00;1.152844601731e+03;1.349010961853e+00;1.051201397121e+00;1.283239889014e+00;1.151322564155e+03;1.105954375759e+05;1.146232147181e+00;3.947947650621e+03;1.007852674681e+02
3.500000000000e+03;3.500000000000e+03;1.013250000000e-01;1.025327770605e+01;9.752978790480e-02;2.801028779276e+01;9.728575803698e+00;3.976869082550e+03;2.937948373268e+03;1.332793135574e+00;1.035958984440e+00;1.286530794745e+00;1.156115032029e+03;1.350831439964e+00;1.052926930634e+00;1.282859377361e+00;1.154460805188e+03;1.113517496520e+05;1.154070709368e+00;3.974945875408e+03;1.007852674681e+02
3.520000000000e+03;3.520000000000e+03;1.013250000000e-01;1.031198018270e+01;9.697458512164e-02;2.800998268171e+01;9.736278288107e+00;4.003904747511e+03;2.959035968116e+03;1.333151218018e+00;1.036313833487e+00;1.286435802494e+00;1.159377022891e+03;1.352756076738e+00;1.054748924051e+00;1.282460992842e+00;1.157581089247e+03;1.121091105547e+05;1.161920141792e+00;4.001981540370e+03;1.007852674681e+02
3.540000000000e+03;3.540000000000e+03;1.013250000000e-01;1.037069366979e+01;9.642556533255e-02;2.800965128655e+01;9.743948346917e+00;4.030980001470e+03;2.980162036306e+03;1.333505139143e+00;1.036664242591e+00;1.286342370419e+00;1.162630697890e+03;1.354791484979e+00;1.056673471856e+00;1.282043755150e+00;1.160683025482e+03;1.128675804799e+05;1.169781068336e+00;4.029056794329e+03;1.007852674681e+02
3.560000000000e+03;3.560000000000e+03;1.013250000000e-01;1.042941904423e+01;9.588261779097e-02;2.800929169713e+01;9.751586988829e+00;4.058097128335e+03;3.001328772889e+03;1.333855018534e+00;1.037010311074e+00;1.286250487859e+00;1.165876182641e+03;1.356944561487e+00;1.058706925228e+00;1.281606665644e+00;1.163766210958e+03;1.136272234075e+05;1.177654152101e+00;4.056173921193e+03;1.007852674681e+02
3.580000000000e+03;3.580000000000e+03;1.013250000000e-01;1.048815723996e+01;9.534563385362e-02;2.800890189216e+01;9.759195245021e+00;4.085258552845e+03;3.022538507899e+03;1.334200975995e+00;1.037352137293e+00;1.286160145653e+00;1.169113604970e+03;1.359222493896e+00;1.060855897890e+00;1.281148709376e+00;1.166830231543e+03;1.143881072628e+05;1.185540097076e+00;4.083335345704e+03;1.007852674681e+02
3.600000000000e+03;3.600000000000e+03;1.013250000000e-01;1.054690925286e+01;9.481450688773e-02;2.800847973454e+01;9.766774170340e+00;4.112466846459e+03;3.043793711934e+03;1.334543131652e+00;1.037689818698e+00;1.286071336159e+00;1.172343095089e+03;1.361632767453e+00;1.063127271856e+00;1.280668857354e+00;1.169874663069e+03;1.151503040810e+05;1.193439649848e+00;4.110543639317e+03;1.007852674681e+02
3.620000000000e+03;3.620000000000e+03;1.013250000004e-01;1.060567614225e+01;9.428913221445e-02;2.800802296658e+01;9.774324844399e+00;4.139724733369e+03;3.065097001873e+03;1.334881606058e+00;1.038023451881e+00;1.285984053288e+00;1.175564785770e+03;1.364183171700e+00;1.065528203075e+00;1.280166069060e+00;1.172899072429e+03;1.159138901761e+05;1.201353601351e+00;4.137801526227e+03;1.007852674681e+02
3.640000000000e+03;3.640000000000e+03;1.013250000000e-01;1.066445903409e+01;9.376940703725e-02;2.800752920520e+01;9.781848372731e+00;4.167035096657e+03;3.086451146704e+03;1.335216520298e+00;1.038353132632e+00;1.285898292533e+00;1.178778812528e+03;1.366881807073e+00;1.068066126974e+00;1.279639295225e+00;1.175903018897e+03;1.166789463130e+05;1.209282788645e+00;4.165111889515e+03;1.007852674681e+02
3.660000000000e+03;3.660000000000e+03;1.013249999999e-01;1.072325912446e+01;9.325523037295e-02;2.800699593698e+01;9.789345887949e+00;4.194400984576e+03;3.107859073485e+03;1.335547996100e+00;1.038678955996e+00;1.285814051002e+00;1.181985313803e+03;1.369737091394e+00;1.070748763860e+00;1.279087480861e+00;1.178886055615e+03;1.174455578836e+05;1.217228096751e+00;4.192477777434e+03;1.007852674681e+02
3.680000000000e+03;3.680000000000e+03;1.013249999999e-01;1.078207768289e+01;9.274650298496e-02;2.800642051317e+01;9.796818550901e+00;4.221825616962e+03;3.129323873413e+03;1.335876155947e+00;1.039001016331e+00;1.285731327448e+00;1.185184431146e+03;1.372757766264e+00;1.073584124214e+00;1.278509568558e+00;1.181847731190e+03;1.182138150865e+05;1.225190460502e+00;4.219902409820e+03;1.007852674681e+02
3.700000000000e+03;3.700000000000e+03;1.013249999999e-01;1.084091605578e+01;9.224312732008e-02;2.800580014454e+01;9.804267551828e+00;4.249312391772e+03;3.150848808017e+03;1.336201123190e+00;1.039319407363e+00;1.285650122304e+00;1.188376309411e+03;1.375952903331e+00;1.076580513833e+00;1.277904502051e+00;1.184787591450e+03;1.189838131099e+05;1.233170866449e+00;4.247389184630e+03;1.007852674681e+02
3.720000000000e+03;3.720000000000e+03;1.013250000002e-01;1.089977566998e+01;9.174500744579e-02;2.800513189621e+01;9.811694111532e+00;4.276864891747e+03;3.172437315461e+03;1.336523022163e+00;1.039634222252e+00;1.285570437713e+00;1.191561096950e+03;1.379331910440e+00;1.079746538831e+00;1.277271230044e+00;1.187705181352e+03;1.197556523187e+05;1.241170354791e+00;4.274941684605e+03;1.007852674681e+02
3.740000000000e+03;3.740000000000e+03;1.013250000000e-01;1.095865803612e+01;9.125204899215e-02;2.800441268241e+01;9.819099482525e+00;4.304486891197e+03;3.194093016957e+03;1.336841978305e+00;1.039945553649e+00;1.285492277566e+00;1.194738945810e+03;1.382904537652e+00;1.083091110489e+00;1.276608710298e+00;1.190600047018e+03;1.205294384441e+05;1.249190021348e+00;4.302563684055e+03;1.007852674681e+02
3.760000000000e+03;3.760000000000e+03;1.013249999999e-01;1.101756475315e+01;9.076415908641e-02;2.800363926113e+01;9.826484950220e+00;4.332182362903e+03;3.215819723293e+03;1.337158118279e+00;1.040253493760e+00;1.285415647532e+00;1.197910011931e+03;1.386680883128e+00;1.086623449936e+00;1.275915913968e+00;1.193471737993e+03;1.213052827772e+05;1.257231019560e+00;4.330259155761e+03;1.007852674681e+02
3.780000000000e+03;3.780000000000e+03;1.013250000002e-01;1.107649751150e+01;9.028124630206e-02;2.800280822870e+01;9.833851834073e+00;4.359955485138e+03;3.237621441458e+03;1.337471570100e+00;1.040558134415e+00;1.285340555097e+00;1.201074455353e+03;1.390671398862e+00;1.090353092668e+00;1.275191830188e+00;1.196319809554e+03;1.220833023657e+05;1.265294562532e+00;4.358032277997e+03;1.007852674681e+02
3.800000000000e+03;3.800000000000e+03;1.013250000001e-01;1.113545809725e+01;8.980322060096e-02;2.800191601433e+01;9.841201488753e+00;4.387810648800e+03;3.259502381377e+03;1.337782463258e+00;1.040859567133e+00;1.285267009595e+00;1.204232440424e+03;1.394886896271e+00;1.094289892882e+00;1.274435470881e+00;1.199143825216e+03;1.228636202135e+05;1.273381925101e+00;4.385887441658e+03;1.007852674681e+02
3.820000000000e+03;3.820000000000e+03;1.013249999999e-01;1.119444839604e+01;8.932999328073e-02;2.800095887456e+01;9.848535305300e+00;4.415752464651e+03;3.281466962742e+03;1.338090928853e+00;1.041157883194e+00;1.285195022246e+00;1.207384136009e+03;1.399338551621e+00;1.098444027630e+00;1.273645875793e+00;1.201943359379e+03;1.236463654838e+05;1.281494445938e+00;4.413829257509e+03;1.007852674681e+02
3.840000000000e+03;3.840000000000e+03;1.013250000000e-01;1.125347039742e+01;8.886147692086e-02;2.799993288769e+01;9.855854712288e+00;4.443785770673e+03;3.303519821940e+03;1.338397099729e+00;1.041453173708e+00;1.285124606192e+00;1.210529715702e+03;1.404037911294e+00;1.102826000780e+00;1.272822117708e+00;1.204718000099e+03;1.244316737048e+05;1.289633529685e+00;4.441862563531e+03;1.007852674681e+02
3.860000000000e+03;3.860000000000e+03;1.013249999999e-01;1.131252619903e+01;8.839758533203e-02;2.799883394815e+01;9.863161176982e+00;4.471915639517e+03;3.325665819075e+03;1.338701110607e+00;1.041745529693e+00;1.285055776531e+00;1.213669358047e+03;1.408996896887e+00;1.107446646771e+00;1.271963307847e+00;1.207467351979e+03;1.252196869788e+05;1.297800649114e+00;4.469992432375e+03;1.007852674681e+02
3.880000000000e+03;3.880000000000e+03;1.013250000000e-01;1.137161801099e+01;8.793823350677e-02;2.799765776076e+01;9.870456206488e+00;4.500147386059e+03;3.347910045077e+03;1.339003098231e+00;1.042035042151e+00;1.284988550353e+00;1.216803246752e+03;1.414227810131e+00;1.112317134172e+00;1.271068601404e+00;1.210191039191e+03;1.260105541935e+05;1.305997347328e+00;4.498224178917e+03;1.007852674681e+02
3.900000000000e+03;3.900000000000e+03;1.013250000000e-01;1.143074816033e+01;8.748333757108e-02;2.799639983507e+01;9.877741348899e+00;4.528486575049e+03;3.370257828904e+03;1.339303201507e+00;1.042321802149e+00;1.284922946777e+00;1.219931570918e+03;1.419743337638e+00;1.117448969015e+00;1.270137203196e+00;1.212888708576e+03;1.268044312365e+05;1.314225239975e+00;4.526563367907e+03;1.007852674681e+02
3.920000000000e+03;3.920000000000e+03;1.013250000000e-01;1.148991909567e+01;8.703281473730e-02;2.799505547955e+01;9.885018194441e+00;4.556939028856e+03;3.392714744815e+03;1.339601561654e+00;1.042605900899e+00;1.284858986984e+00;1.223054525259e+03;1.425556555457e+00;1.122853997913e+00;1.269168373397e+00;1.215560032852e+03;1.276014812122e+05;1.322486017500e+00;4.555015821714e+03;1.007852674681e+02
3.940000000000e+03;3.940000000000e+03;1.013250000000e-01;1.154913339176e+01;8.658658325946e-02;2.799361979582e+01;9.892288376604e+00;4.585510835299e+03;3.415286619736e+03;1.339898322354e+00;1.042887429849e+00;1.284796694259e+00;1.226172310332e+03;1.431680933442e+00;1.128544410951e+00;1.268161433302e+00;1.218204713876e+03;1.284018746610e+05;1.330781447416e+00;4.583587628157e+03;1.007852674681e+02
3.960000000000e+03;3.960000000000e+03;1.013250000000e-01;1.160839375439e+01;8.614456238808e-02;2.799208767284e+01;9.899553573273e+00;4.614208355567e+03;3.437979540686e+03;1.340193629907e+00;1.043166480765e+00;1.284736094017e+00;1.229285132769e+03;1.438130339433e+00;1.134532744336e+00;1.267115771102e+00;1.220822485970e+03;1.292057897816e+05;1.339113376607e+00;4.612285148426e+03;1.007852674681e+02
3.980000000000e+03;3.980000000000e+03;1.013249999999e-01;1.166770302517e+01;8.570667232808e-02;2.799045378110e+01;9.906815507849e+00;4.643038232218e+03;3.460799862290e+03;1.340487633388e+00;1.043443145827e+00;1.284677213846e+00;1.232393205506e+03;1.444919043227e+00;1.140831882812e+00;1.266030847599e+00;1.223413119262e+03;1.300134126544e+05;1.347483733649e+00;4.641115025076e+03;1.007852674681e+02
4.000000000000e+03;4.000000000000e+03;1.013250000000e-01;1.172706418659e+01;8.527283419696e-02;2.798871256677e+01;9.914075950358e+00;4.672007397255e+03;3.483754214346e+03;1.340780484813e+00;1.043717517727e+00;1.284620083538e+00;1.235496748023e+03;1.452061720358e+00;1.147455061823e+00;1.264906201832e+00;1.225976423053e+03;1.308249374686e+05;1.355894531152e+00;4.670084190113e+03;1.007852674681e+02
4.020000000000e+03;4.020000000000e+03;1.013250000000e-01;1.178648036705e+01;8.484296998408e-02;2.798685824586e+01;9.921336718556e+00;4.701123080278e+03;3.506849509459e+03;1.341072339299e+00;1.043989689758e+00;1.284564735126e+00;1.238595986580e+03;1.459573455665e+00;1.154415869424e+00;1.263741456563e+00;1.228512249148e+03;1.316405667497e+05;1.364347868131e+00;4.699199873136e+03;1.007852674681e+02
4.040000000000e+03;4.040000000000e+03;1.013250000000e-01;1.184595484612e+01;8.441700251183e-02;2.798488479842e+01;9.928599679019e+00;4.730392816705e+03;3.530092950742e+03;1.341363355239e+00;1.044259755925e+00;1.284511202915e+00;1.241691154455e+03;1.467469746656e+00;1.161728247929e+00;1.262536323548e+00;1.231020495160e+03;1.324605115905e+05;1.372845932392e+00;4.728469609563e+03;1.007852674681e+02
4.060000000000e+03;4.060000000000e+03;1.013250000000e-01;1.190549105970e+01;8.399485539787e-02;2.798278596275e+01;9.935866748227e+00;4.759824456055e+03;3.553492039561e+03;1.341653694476e+00;1.044527811046e+00;1.284459523516e+00;1.244782492187e+03;1.475766506659e+00;1.169406495291e+00;1.261290608569e+00;1.233501107735e+03;1.332849918827e+05;1.381391002933e+00;4.757901248913e+03;1.007852674681e+02
4.080000000000e+03;4.080000000000e+03;1.013250000000e-01;1.196509260552e+01;8.357645301786e-02;2.798055522955e+01;9.943139893632e+00;4.789426170296e+03;3.577054583336e+03;1.341943522474e+00;1.044793950860e+00;1.284409735881e+00;1.247870247823e+03;1.484480067753e+00;1.177465266213e+00;1.260004216147e+00;1.235954085677e+03;1.341142365509e+05;1.389985452373e+00;4.787502963155e+03;1.007852674681e+02
4.100000000000e+03;4.100000000000e+03;1.013250000000e-01;1.202476324858e+01;8.316172047028e-02;2.797818583626e+01;9.950421134715e+00;4.819206462246e+03;3.600788703390e+03;1.342233008509e+00;1.045058272139e+00;1.284361881335e+00;1.250954677159e+03;1.493627183487e+00;1.185919572973e+00;1.258677153897e+00;1.238379482948e+03;1.349484837879e+05;1.398631749388e+00;4.817283255105e+03;1.007852674681e+02
4.120000000000e+03;4.120000000000e+03;1.013250000000e-01;1.208450692671e+01;8.275058354179e-02;2.797567076126e+01;9.957712544033e+00;4.849174174029e+03;3.624702842838e+03;1.342522325848e+00;1.045320872809e+00;1.284316003603e+00;1.254036043988e+03;1.503225031380e+00;1.194784785968e+00;1.257309536452e+00;1.240777411511e+03;1.357879812917e+05;1.407332461166e+00;4.847250966888e+03;1.007852674681e+02
4.140000000000e+03;4.140000000000e+03;1.013250000000e-01;1.214432775623e+01;8.234296867417e-02;2.797300271831e+01;9.965016248245e+00;4.879338495577e+03;3.648805774515e+03;1.342811651940e+00;1.045581852060e+00;1.284272148846e+00;1.257114620352e+03;1.513291215192e+00;1.204076633965e+00;1.255901588926e+00;1.243148043978e+03;1.366329865035e+05;1.416090255877e+00;4.877415288435e+03;1.007852674681e+02
