"";"Temperature (K)";"Pressure (MPa)";"Volume (m3/kg)";"Density (kg/m3)";"mol_mass (g/mol)";"Entropy (kJ/kg/K)";"Enthalpy (kJ/kg)";"Internal energy (kJ/kg)";"Cp(fr) (kJ/kg/K)";"Cv(fr) (kJ/kg/K)";"gamma(fr)";"Sound speed(fr) (m/s)";"Cp(eq) (kJ/kg/K)";"Cv(eq) (kJ/kg/K)";"gamma(eq)";"Sound speed(eq) (m/s)";"Energy Input (J/mol) ";"Energy Input (eV/molecule)";"Energy Input (kJ/kg)";"Flow rate (kg/h)"
1.838000000000e+04;1.838000000000e+04;1.013250000000e-01;1.076751488235e+02;9.287194036196e-03;1.400689258090e+01;1.778397020628e+01;6.815761175734e+04;5.724734578893e+04;1.907572366902e+00;1.313978180898e+00;1.451753457274e+00;3.979825288620e+03;1.907991462453e+00;1.314280621596e+00;1.451715616106e+00;3.979759433339e+03;1.909272580478e+06;1.978806411408e+01;6.815568855020e+04;1.007852674681e+02
1.840000000000e+04;1.840000000000e+04;1.013250000000e-01;1.077923269374e+02;9.277098179546e-03;1.400689100272e+01;1.778604485264e+01;6.819576446774e+04;5.727362536942e+04;1.906871923784e+00;1.313277670899e+00;1.451994476140e+00;3.982320755934e+03;1.907286886816e+00;1.313576979741e+00;1.451957048389e+00;3.982255442476e+03;1.910341367624e+06;1.979914122731e+01;6.819384126060e+04;1.007852674681e+02
1.842000000000e+04;1.842000000000e+04;1.013250000000e-01;1.079095049603e+02;9.267024256737e-03;1.400688943986e+01;1.778811648120e+01;6.823390311331e+04;5.729989089435e+04;1.906174096661e+00;1.312579777544e+00;1.452234850233e+00;3.984814492318e+03;1.906584976360e+00;1.312875992885e+00;1.452197831007e+00;3.984749714515e+03;1.911409760766e+06;1.981021425701e+01;6.823197990617e+04;1.007852674681e+02
1.844000000000e+04;1.844000000000e+04;1.013250000000e-01;1.080266828933e+02;9.256972196279e-03;1.400688789214e+01;1.779018510141e+01;6.827202774753e+04;5.732614241712e+04;1.905478903480e+00;1.311884518772e+00;1.452474570904e+00;3.987306486288e+03;1.905885748362e+00;1.312177678434e+00;1.452437955378e+00;3.987242238051e+03;1.912477761403e+06;1.982128321871e+01;6.827010454039e+04;1.007852674681e+02
1.846000000000e+04;1.846000000000e+04;1.013250000000e-01;1.081438607374e+02;9.246941927001e-03;1.400688635939e+01;1.779225072271e+01;6.831013842422e+04;5.735237999143e+04;1.904786362172e+00;1.311191912508e+00;1.452713629485e+00;3.989796726306e+03;1.905189220092e+00;1.311482053785e+00;1.452677412900e+00;3.989733001628e+03;1.913545371041e+06;1.983234812804e+01;6.830821521708e+04;1.007852674681e+02
1.848000000000e+04;1.848000000000e+04;1.013250000000e-01;1.082610384934e+02;9.236933378034e-03;1.400688484143e+01;1.779431335452e+01;6.834823519755e+04;5.737860367136e+04;1.904096490657e+00;1.310501976664e+00;1.452952017290e+00;3.992285200784e+03;1.904495408816e+00;1.310789136332e+00;1.452916194952e+00;3.992221993737e+03;1.914612591200e+06;1.984340900071e+01;6.834631199041e+04;1.007852674681e+02
1.850000000000e+04;1.850000000000e+04;1.013250000000e-01;1.083782161623e+02;9.226946478824e-03;1.400688333808e+01;1.779637300627e+01;6.838631812202e+04;5.740481351132e+04;1.903409306838e+00;1.309814729135e+00;1.453189725615e+00;3.994771898083e+03;1.903804331796e+00;1.310098943461e+00;1.453154292894e+00;3.994709202819e+03;1.915679423404e+06;1.985446585256e+01;6.838439491488e+04;1.007852674681e+02
1.852000000000e+04;1.852000000000e+04;1.013250000000e-01;1.084953937451e+02;9.216981159118e-03;1.400688184918e+01;1.779842968735e+01;6.842438725250e+04;5.743100956607e+04;1.902724828606e+00;1.309130187806e+00;1.453426745735e+00;3.997256806515e+03;1.903116006290e+00;1.309411492552e+00;1.453391698064e+00;3.997194617261e+03;1.916745869192e+06;1.986551869952e+01;6.842246404536e+04;1.007852674681e+02
1.854000000000e+04;1.854000000000e+04;1.013250000000e-01;1.086125712428e+02;9.207037348970e-03;1.400688037457e+01;1.780048340715e+01;6.846244264419e+04;5.745719189073e+04;1.902043073837e+00;1.308448370544e+00;1.453663068911e+00;3.999739914340e+03;1.902430449552e+00;1.308726800979e+00;1.453628401784e+00;3.999678225401e+03;1.917811930110e+06;1.987656755761e+01;6.846051943705e+04;1.007852674681e+02
1.856000000000e+04;1.856000000000e+04;1.013250000000e-01;1.087297486562e+02;9.197114978736e-03;1.400687891407e+01;1.780253417506e+01;6.850048435263e+04;5.748336054074e+04;1.901364060394e+00;1.307769295207e+00;1.453898686383e+00;4.002221209769e+03;1.901747678831e+00;1.308044886112e+00;1.453864395357e+00;4.002160015524e+03;1.918877607714e+06;1.988761244295e+01;6.849856114549e+04;1.007852674681e+02
1.858000000000e+04;1.858000000000e+04;1.013250000000e-01;1.088469259862e+02;9.187213979076e-03;1.400687746752e+01;1.780458200045e+01;6.853851243373e+04;5.750951557190e+04;1.900687806124e+00;1.307092979634e+00;1.454133589376e+00;4.004700680964e+03;1.901067711372e+00;1.307365765312e+00;1.454099670065e+00;4.004639975867e+03;1.919942903569e+06;1.989865337179e+01;6.853658922659e+04;1.007852674681e+02
1.860000000000e+04;1.860000000000e+04;1.013250000000e-01;1.089641032338e+02;9.177334280945e-03;1.400687603477e+01;1.780662689267e+01;6.857652694371e+04;5.753565704037e+04;1.900014328864e+00;1.306419441655e+00;1.454367769096e+00;4.007178316038e+03;1.900390564414e+00;1.306689455934e+00;1.454334217176e+00;4.007118094614e+03;1.921007819251e+06;1.990969036043e+01;6.857460373657e+04;1.007852674681e+02
1.862000000000e+04;1.862000000000e+04;1.013250000000e-01;1.090812803998e+02;9.167475815601e-03;1.400687461565e+01;1.780866886106e+01;6.861452793916e+04;5.756178500263e+04;1.899343646433e+00;1.305748699084e+00;1.454601216732e+00;4.009654103052e+03;1.899716255194e+00;1.306015975329e+00;1.454568027935e+00;4.009594359900e+03;1.922072356345e+06;1.992072342532e+01;6.861260473201e+04;1.007852674681e+02
1.864000000000e+04;1.864000000000e+04;1.013250000000e-01;1.091984574851e+02;9.157638514594e-03;1.400687321000e+01;1.781070791496e+01;6.865251547700e+04;5.758789951552e+04;1.898675776640e+00;1.305080769722e+00;1.454833923456e+00;4.012128030023e+03;1.899044800942e+00;1.305345340840e+00;1.454801093573e+00;4.012068759810e+03;1.923136516446e+06;1.993175258298e+01;6.865059226986e+04;1.007852674681e+02
1.866000000000e+04;1.866000000000e+04;1.013250000000e-01;1.093156344906e+02;9.147822309772e-03;1.400687181767e+01;1.781274406369e+01;6.869048961451e+04;5.761400063622e+04;1.898010737280e+00;1.304415671356e+00;1.455065880424e+00;4.014600084916e+03;1.898376218884e+00;1.304677569803e+00;1.455033405303e+00;4.014541282381e+03;1.924200301158e+06;1.994277785004e+01;6.868856640737e+04;1.007852674681e+02
1.868000000000e+04;1.868000000000e+04;1.013250000000e-01;1.094328114171e+02;9.138027133276e-03;1.400687043852e+01;1.781477731657e+01;6.872845040931e+04;5.764008842227e+04;1.897348546133e+00;1.303753421762e+00;1.455297078775e+00;4.017070255649e+03;1.897710526241e+00;1.304012679549e+00;1.455264954318e+00;4.017011915598e+03;1.925263712095e+06;1.995379924322e+01;6.872652720216e+04;1.007852674681e+02
1.870000000000e+04;1.870000000000e+04;1.013250000000e-01;1.095499882654e+02;9.128252917536e-03;1.400686907238e+01;1.781680768288e+01;6.876639791934e+04;5.766616293154e+04;1.896689220966e+00;1.303094038700e+00;1.455527509633e+00;4.019538530092e+03;1.897047740230e+00;1.303350687402e+00;1.455495731797e+00;4.019480647400e+03;1.926326750881e+06;1.996481677936e+01;6.876447471220e+04;1.007852674681e+02
1.872000000000e+04;1.872000000000e+04;1.013250000000e-01;1.096671650365e+02;9.118499595274e-03;1.400686771911e+01;1.781883517193e+01;6.880433220293e+04;5.769222422225e+04;1.896032779535e+00;1.302437539919e+00;1.455757164104e+00;4.022004896069e+03;1.896387878062e+00;1.302691610680e+00;1.455725728901e+00;4.021947465675e+03;1.927389419149e+06;1.997583047538e+01;6.880240899579e+04;1.007852674681e+02
1.874000000000e+04;1.874000000000e+04;1.013250000000e-01;1.097843417310e+02;9.108767099502e-03;1.400686637857e+01;1.782085979297e+01;6.884225331871e+04;5.771827235296e+04;1.895379239581e+00;1.301783943154e+00;1.455986033280e+00;4.024469341353e+03;1.895730956944e+00;1.302035466694e+00;1.455954936774e+00;4.024412358265e+03;1.928451718542e+06;1.998684034831e+01;6.884033011157e+04;1.007852674681e+02
1.876000000000e+04;1.876000000000e+04;1.013250000000e-01;1.099015183499e+02;9.099055363515e-03;1.400686505060e+01;1.782288155528e+01;6.888016132568e+04;5.774430738258e+04;1.894728618833e+00;1.301133266128e+00;1.456214108238e+00;4.026931853675e+03;1.895076994078e+00;1.301382272748e+00;1.456183346545e+00;4.026875312962e+03;1.929513650713e+06;1.999784641528e+01;6.887823811854e+04;1.007852674681e+02
1.878000000000e+04;1.878000000000e+04;1.013250000000e-01;1.100186948939e+02;9.089364320897e-03;1.400686373507e+01;1.782490046812e+01;6.891805628318e+04;5.777032937037e+04;1.894080935005e+00;1.300485526549e+00;1.456441380036e+00;4.029392420715e+03;1.894426006659e+00;1.300732046142e+00;1.456410949325e+00;4.029336317512e+03;1.930575217324e+06;2.000884869351e+01;6.891613307603e+04;1.007852674681e+02
1.880000000000e+04;1.880000000000e+04;1.013250000000e-01;1.101358713638e+02;9.079693905514e-03;1.400686243184e+01;1.782691654072e+01;6.895593825088e+04;5.779633837593e+04;1.893436205801e+00;1.299840742116e+00;1.456667839722e+00;4.031851030109e+03;1.893778011880e+00;1.300084804166e+00;1.456637736213e+00;4.031795359615e+03;1.931636420046e+06;2.001984720033e+01;6.895401504374e+04;1.007852674681e+02
1.882000000000e+04;1.882000000000e+04;1.013250000000e-01;1.102530477603e+02;9.070044051515e-03;1.400686114076e+01;1.782892978231e+01;6.899380728881e+04;5.782233445920e+04;1.892794448910e+00;1.299198930511e+00;1.456893478327e+00;4.034307669448e+03;1.893133026926e+00;1.299440564106e+00;1.456863698288e+00;4.034252426920e+03;1.932697260562e+06;2.003084195318e+01;6.899188408167e+04;1.007852674681e+02
1.884000000000e+04;1.884000000000e+04;1.013250000000e-01;1.103702240844e+02;9.060414693330e-03;1.400685986170e+01;1.783094020212e+01;6.903166345735e+04;5.784831768048e+04;1.892155682011e+00;1.298560109406e+00;1.457118286866e+00;4.036762326276e+03;1.892491068978e+00;1.298799343240e+00;1.457088826616e+00;4.036707507034e+03;1.933757740561e+06;2.004183296957e+01;6.902974025021e+04;1.007852674681e+02
1.886000000000e+04;1.886000000000e+04;1.013250000000e-01;1.104874003366e+02;9.050805765666e-03;1.400685859453e+01;1.783294780934e+01;6.906950681719e+04;5.787428810039e+04;1.891519922766e+00;1.297924296460e+00;1.457342256343e+00;4.039214988091e+03;1.891852155213e+00;1.298161158840e+00;1.457313112249e+00;4.039160587515e+03;1.934817861746e+06;2.005282026714e+01;6.906758361005e+04;1.007852674681e+02
1.888000000000e+04;1.888000000000e+04;1.013250000000e-01;1.106045765178e+02;9.041217203512e-03;1.400685733910e+01;1.783495261319e+01;6.910733742940e+04;5.790024577992e+04;1.890887188830e+00;1.297291509320e+00;1.457565377747e+00;4.041665642347e+03;1.891216302801e+00;1.297526028172e+00;1.457536546222e+00;4.041611655876e+03;1.935877625827e+06;2.006380386360e+01;6.910541422226e+04;1.007852674681e+02
1.890000000000e+04;1.890000000000e+04;1.013250000000e-01;1.107217526287e+02;9.031648942130e-03;1.400685609530e+01;1.783695462285e+01;6.914515535538e+04;5.792619078039e+04;1.890257497841e+00;1.296661765620e+00;1.457787642051e+00;4.044114276455e+03;1.890583528906e+00;1.296893968494e+00;1.457759119559e+00;4.044060699586e+03;1.936937034523e+06;2.007478377679e+01;6.914323214824e+04;1.007852674681e+02
1.892000000000e+04;1.892000000000e+04;1.013250000000e-01;1.108389286701e+02;9.022100917058e-03;1.400685486298e+01;1.783895384749e+01;6.918296065686e+04;5.795212316347e+04;1.889630867427e+00;1.296035082982e+00;1.458009040218e+00;4.046560877779e+03;1.889953850690e+00;1.296264997058e+00;1.457980823266e+00;4.046507706067e+03;1.937996089563e+06;2.008576002464e+01;6.918103744972e+04;1.007852674681e+02
1.894000000000e+04;1.894000000000e+04;1.013250000000e-01;1.109561046426e+02;9.012573064106e-03;1.400685364202e+01;1.784095029627e+01;6.922075339594e+04;5.797804299116e+04;1.889007315203e+00;1.295411479015e+00;1.458229563196e+00;4.049005433641e+03;1.889327285305e+00;1.295639131110e+00;1.458201648339e+00;4.048952662697e+03;1.939054792688e+06;2.009673262516e+01;6.921883018880e+04;1.007852674681e+02
1.896000000000e+04;1.896000000000e+04;1.013250000000e-01;1.110732805470e+02;9.003065319358e-03;1.400685243230e+01;1.784294397836e+01;6.925853363503e+04;5.800395032582e+04;1.888386858772e+00;1.294790971317e+00;1.458449201921e+00;4.051447931319e+03;1.888703849903e+00;1.295016387888e+00;1.458421585757e+00;4.051395556810e+03;1.940113145646e+06;2.010770159649e+01;6.925661042789e+04;1.007852674681e+02
1.898000000000e+04;1.898000000000e+04;1.013250000000e-01;1.111904563840e+02;8.993577619168e-03;1.400685123368e+01;1.784493490289e+01;6.929630143691e+04;5.802984523015e+04;1.887769515725e+00;1.294173577474e+00;1.458667947317e+00;4.053888358049e+03;1.888083561625e+00;1.294396784625e+00;1.458640626489e+00;4.053836375697e+03;1.941171150196e+06;2.011866695684e+01;6.929437822977e+04;1.007852674681e+02
1.900000000000e+04;1.900000000000e+04;1.013250000000e-01;1.113076321542e+02;8.984109900159e-03;1.400685004604e+01;1.784692307899e+01;6.933405686470e+04;5.805572776720e+04;1.887155303640e+00;1.293559315058e+00;1.458885790293e+00;4.056326701023e+03;1.887466437611e+00;1.293780338545e+00;1.458858761489e+00;4.056275106603e+03;1.942228808105e+06;2.012962872455e+01;6.933213365756e+04;1.007852674681e+02
1.902000000000e+04;1.902000000000e+04;1.013250000000e-01;1.114248078584e+02;8.974662099219e-03;1.400684886927e+01;1.784890851579e+01;6.937179998185e+04;5.808159800035e+04;1.886544240085e+00;1.292948201632e+00;1.459102721751e+00;4.058762947390e+03;1.886852494992e+00;1.293167066868e+00;1.459075981700e+00;4.058711736733e+03;1.943286121151e+06;2.014058691803e+01;6.936987677471e+04;1.007852674681e+02
1.904000000000e+04;1.904000000000e+04;1.013250000000e-01;1.115419834973e+02;8.965234153507e-03;1.400684770324e+01;1.785089122240e+01;6.940953085216e+04;5.810745599332e+04;1.885936342614e+00;1.292340254746e+00;1.459318732576e+00;4.061197084259e+03;1.886241750897e+00;1.292556986804e+00;1.459292278052e+00;4.061146253246e+03;1.944343091122e+06;2.015154155581e+01;6.940760764502e+04;1.007852674681e+02
1.906000000000e+04;1.906000000000e+04;1.013250000000e-01;1.116591590715e+02;8.955826000442e-03;1.400684654784e+01;1.785287120792e+01;6.944724953977e+04;5.813330181019e+04;1.885331628770e+00;1.291735491938e+00;1.459533813646e+00;4.063629098697e+03;1.885634222445e+00;1.291950115560e+00;1.459507641462e+00;4.063578643263e+03;1.945399719813e+06;2.016249265651e+01;6.944532633263e+04;1.007852674681e+02
1.908000000000e+04;1.908000000000e+04;1.013250000000e-01;1.117763345817e+02;8.946437577710e-03;1.400684540294e+01;1.785484848142e+01;6.948495610916e+04;5.815913551539e+04;1.884730116085e+00;1.291133930733e+00;1.459747955826e+00;4.066058977730e+03;1.885029926755e+00;1.291346470334e+00;1.459722062838e+00;4.066008893859e+03;1.946456009033e+06;2.017344023886e+01;6.948303290202e+04;1.007852674681e+02
1.910000000000e+04;1.910000000000e+04;1.013250000000e-01;1.118935100284e+02;8.937068823257e-03;1.400684426842e+01;1.785682305201e+01;6.952265062517e+04;5.818495717365e+04;1.884131822079e+00;1.290535588647e+00;1.459961149970e+00;4.068486708342e+03;1.884428880935e+00;1.290746068316e+00;1.459935533073e+00;4.068436992069e+03;1.947511960595e+06;2.018438432167e+01;6.952072741802e+04;1.007852674681e+02
1.912000000000e+04;1.912000000000e+04;1.013250000000e-01;1.120106854125e+02;8.927719675289e-03;1.400684314419e+01;1.785879492873e+01;6.956033315295e+04;5.821076685010e+04;1.883536764259e+00;1.289940483183e+00;1.460173386923e+00;4.070912277478e+03;1.883831102090e+00;1.290148926693e+00;1.460148043054e+00;4.070862924889e+03;1.948567576327e+06;2.019532492386e+01;6.955840994581e+04;1.007852674681e+02
1.914000000000e+04;1.914000000000e+04;1.013250000000e-01;1.121278607345e+02;8.918390072274e-03;1.400684203012e+01;1.786076412065e+01;6.959800375802e+04;5.823656461017e+04;1.882944960122e+00;1.289348631834e+00;1.460384657519e+00;4.073335672044e+03;1.883236607319e+00;1.289555062643e+00;1.460359583653e+00;4.073286679272e+03;1.949622858064e+06;2.020626206446e+01;6.959608055088e+04;1.007852674681e+02
1.916000000000e+04;1.916000000000e+04;1.013250000000e-01;1.122450359950e+02;8.909079952936e-03;1.400684092609e+01;1.786273063682e+01;6.963566250624e+04;5.826235051965e+04;1.882356427154e+00;1.288760052078e+00;1.460594952582e+00;4.075756878903e+03;1.882645413717e+00;1.288964493335e+00;1.460570145733e+00;4.075708242131e+03;1.950677807649e+06;2.021719576259e+01;6.963373929910e+04;1.007852674681e+02
1.918000000000e+04;1.918000000000e+04;1.013250000000e-01;1.123622111948e+02;8.899789256253e-03;1.400683983201e+01;1.786469448627e+01;6.967330946379e+04;5.828812464468e+04;1.881771182828e+00;1.288174761386e+00;1.460804262928e+00;4.078175884884e+03;1.882057538369e+00;1.288377235936e+00;1.460779720148e+00;4.078127600341e+03;1.951732426938e+06;2.022812603746e+01;6.967138625665e+04;1.007852674681e+02
1.920000000000e+04;1.920000000000e+04;1.013250000000e-01;1.124793863343e+02;8.890517921464e-03;1.400683874777e+01;1.786665567803e+01;6.971094469721e+04;5.831388705171e+04;1.881189244607e+00;1.287592777215e+00;1.461012579362e+00;4.080592676774e+03;1.881472998359e+00;1.287793307603e+00;1.460988297742e+00;4.080544740737e+03;1.952786717794e+06;2.023905290839e+01;6.970902149007e+04;1.007852674681e+02
1.922000000000e+04;1.922000000000e+04;1.013250000000e-01;1.125965614141e+02;8.881265888057e-03;1.400683767324e+01;1.786861422111e+01;6.974856827338e+04;5.833963780758e+04;1.880610629941e+00;1.287014117013e+00;1.461219892682e+00;4.083007241323e+03;1.880891810762e+00;1.287212725487e+00;1.461195869349e+00;4.082959650114e+03;1.953840682091e+06;2.024997639479e+01;6.974664506624e+04;1.007852674681e+02
1.924000000000e+04;1.924000000000e+04;1.013250000000e-01;1.127137364350e+02;8.872033095775e-03;1.400683660834e+01;1.787057012451e+01;6.978618025952e+04;5.836537697943e+04;1.880035356272e+00;1.286438798213e+00;1.461426193677e+00;4.085419565243e+03;1.880313992649e+00;1.286635506733e+00;1.461402425795e+00;4.085372315231e+03;1.954894321712e+06;2.026089651620e+01;6.978425705238e+04;1.007852674681e+02
1.926000000000e+04;1.926000000000e+04;1.013250000000e-01;1.128309113975e+02;8.862819484608e-03;1.400683555295e+01;1.787252339724e+01;6.982378072318e+04;5.839110463477e+04;1.879463441028e+00;1.285866838243e+00;1.461631473128e+00;4.087829635209e+03;1.879739561085e+00;1.286061668477e+00;1.461607957897e+00;4.087782722807e+03;1.955947638549e+06;2.027181329221e+01;6.982185751604e+04;1.007852674681e+02
1.928000000000e+04;1.928000000000e+04;1.013250000000e-01;1.129480863022e+02;8.853624994803e-03;1.400683450698e+01;1.787447404828e+01;6.986136973228e+04;5.841682084144e+04;1.878894901626e+00;1.285298254514e+00;1.461835721808e+00;4.090237437859e+03;1.879168533127e+00;1.285491227851e+00;1.461812456463e+00;4.090190859525e+03;1.957000634504e+06;2.028272674254e+01;6.985944652514e+04;1.007852674681e+02
1.930000000000e+04;1.930000000000e+04;1.013250000000e-01;1.130652611496e+02;8.844449566850e-03;1.400683347031e+01;1.787642208660e+01;6.989894735505e+04;5.844252566761e+04;1.878329755475e+00;1.284733064429e+00;1.462038930483e+00;4.092642959796e+03;1.878600925830e+00;1.284924201978e+00;1.462015912295e+00;4.092596712030e+03;1.958053311490e+06;2.029363688701e+01;6.989702414791e+04;1.007852674681e+02
1.932000000000e+04;1.932000000000e+04;1.013250000000e-01;1.131824359403e+02;8.835293141486e-03;1.400683244285e+01;1.787836752116e+01;6.993651366007e+04;5.846821918182e+04;1.877768019970e+00;1.284171285381e+00;1.462241089912e+00;4.095046187585e+03;1.878036756240e+00;1.284360607975e+00;1.462218316185e+00;4.095000266932e+03;1.959105671428e+06;2.030454374553e+01;6.993459045293e+04;1.007852674681e+02
1.934000000000e+04;1.934000000000e+04;1.013250000000e-01;1.132996106749e+02;8.826155659698e-03;1.400683142451e+01;1.788031036091e+01;6.997406871627e+04;5.849390145293e+04;1.877209712496e+00;1.283612934751e+00;1.462442190846e+00;4.097447107759e+03;1.877476041399e+00;1.283800462954e+00;1.462419658920e+00;4.097401510805e+03;1.960157716247e+06;2.031544733811e+01;6.997214550913e+04;1.007852674681e+02
1.936000000000e+04;1.936000000000e+04;1.013250000000e-01;1.134167853540e+02;8.817037062715e-03;1.400683041517e+01;1.788225061481e+01;7.001161259292e+04;5.851957255015e+04;1.876654850428e+00;1.283058029909e+00;1.462642224032e+00;4.099845706812e+03;1.876918798342e+00;1.283243784017e+00;1.462619931280e+00;4.099800430185e+03;1.961209447889e+06;2.032634768486e+01;7.000968938578e+04;1.007852674681e+02
1.938000000000e+04;1.938000000000e+04;1.013250000000e-01;1.135339599780e+02;8.807937292008e-03;1.400682941475e+01;1.788418829179e+01;7.004914535961e+04;5.854523254302e+04;1.876103451130e+00;1.282506588214e+00;1.462841180210e+00;4.102241971207e+03;1.876365044099e+00;1.282690588261e+00;1.462819124037e+00;4.102197011577e+03;1.962260868304e+06;2.033724480599e+01;7.004722215247e+04;1.007852674681e+02
1.940000000000e+04;1.940000000000e+04;1.013250000000e-01;1.136511345477e+02;8.798856289294e-03;1.400682842315e+01;1.788612340076e+01;7.008666708631e+04;5.857088150145e+04;1.875555531956e+00;1.281958627016e+00;1.463039050114e+00;4.104635887371e+03;1.875814795694e+00;1.282140892777e+00;1.463017227958e+00;4.104591241449e+03;1.963311979451e+06;2.034813872180e+01;7.008474387917e+04;1.007852674681e+02
1.942000000000e+04;1.942000000000e+04;1.013250000000e-01;1.137683090633e+02;8.789793996527e-03;1.400682744027e+01;1.788805595064e+01;7.012417784328e+04;5.859651949565e+04;1.875011110247e+00;1.281414163654e+00;1.463235824474e+00;4.107027441700e+03;1.875268070145e+00;1.281594714648e+00;1.463214233805e+00;4.106983106236e+03;1.964362783298e+06;2.035902945272e+01;7.012225463614e+04;1.007852674681e+02
1.944000000000e+04;1.944000000000e+04;1.013250000000e-01;1.138854835257e+02;8.780750355902e-03;1.400682646603e+01;1.788998595034e+01;7.016167770117e+04;5.862214659621e+04;1.874470203337e+00;1.280873215456e+00;1.463431494013e+00;4.109416620556e+03;1.874724884464e+00;1.281052070950e+00;1.463410132335e+00;4.109372592339e+03;1.965413281826e+06;2.036991701923e+01;7.015975449403e+04;1.007852674681e+02
1.946000000000e+04;1.946000000000e+04;1.013250000000e-01;1.140026579351e+02;8.771725309855e-03;1.400682550032e+01;1.789191340875e+01;7.019916673094e+04;5.864776287403e+04;1.873932828547e+00;1.280335799740e+00;1.463626049453e+00;4.111803410267e+03;1.874185255657e+00;1.280512978754e+00;1.463604914297e+00;4.111759686126e+03;1.966463477020e+06;2.038080144194e+01;7.019724352379e+04;1.007852674681e+02
1.948000000000e+04;1.948000000000e+04;1.013250000000e-01;1.141198322922e+02;8.762718801054e-03;1.400682454306e+01;1.789383833475e+01;7.023664500389e+04;5.867336840037e+04;1.873399003188e+00;1.279801933814e+00;1.463819481508e+00;4.114187797132e+03;1.873649200724e+00;1.279977455121e+00;1.463798570439e+00;4.114144373934e+03;1.967513370880e+06;2.039168274156e+01;7.023472179674e+04;1.007852674681e+02
1.950000000000e+04;1.950000000000e+04;1.013250000000e-01;1.142370065975e+02;8.753730772408e-03;1.400682359416e+01;1.789576073721e+01;7.027411259167e+04;5.869896324683e+04;1.872868744562e+00;1.279271634974e+00;1.464011780891e+00;4.116569767417e+03;1.873116736659e+00;1.279445517110e+00;1.463991091504e+00;4.116526642067e+03;1.968562965412e+06;2.040256093889e+01;7.027218938453e+04;1.007852674681e+02
1.952000000000e+04;1.952000000000e+04;1.013250000000e-01;1.143541808514e+02;8.744761167055e-03;1.400682265353e+01;1.789768062500e+01;7.031156956627e+04;5.872454748533e+04;1.872342069959e+00;1.278744920509e+00;1.464202938311e+00;4.118949307358e+03;1.872587880452e+00;1.278917181768e+00;1.464182468230e+00;4.118906476799e+03;1.969612262632e+06;2.041343605483e+01;7.030964635913e+04;1.007852674681e+02
1.954000000000e+04;1.954000000000e+04;1.013250000000e-01;1.144713550546e+02;8.735809928374e-03;1.400682172109e+01;1.789959800697e+01;7.034901600002e+04;5.875012118816e+04;1.871818996661e+00;1.278221807694e+00;1.464392944475e+00;4.121326403161e+03;1.872062649085e+00;1.278392466140e+00;1.464372691353e+00;4.121283864372e+03;1.970661264567e+06;2.042430811038e+01;7.034709279288e+04;1.007852674681e+02
1.956000000000e+04;1.956000000000e+04;1.013250000000e-01;1.145885292074e+02;8.726876999969e-03;1.400682079673e+01;1.790151289197e+01;7.038645196558e+04;5.877568442793e+04;1.871299541938e+00;1.277702313798e+00;1.464581790085e+00;4.123701041002e+03;1.871541059534e+00;1.277871387261e+00;1.464561751605e+00;4.123658790998e+03;1.971709973253e+06;2.043517712663e+01;7.038452875844e+04;1.007852674681e+02
1.958000000000e+04;1.958000000000e+04;1.013250000000e-01;1.147057033103e+02;8.717962325680e-03;1.400681988039e+01;1.790342528882e+01;7.042387753596e+04;5.880123727759e+04;1.870783723051e+00;1.277186456077e+00;1.464769465844e+00;4.126073207027e+03;1.871023128770e+00;1.277353962161e+00;1.464749639718e+00;4.126031242859e+03;1.972758390734e+06;2.044604312479e+01;7.042195432882e+04;1.007852674681e+02
1.960000000000e+04;1.960000000000e+04;1.013250000000e-01;1.148228773639e+02;8.709065849575e-03;1.400681897197e+01;1.790533520637e+01;7.046129278450e+04;5.882677981044e+04;1.870271557250e+00;1.276674251778e+00;1.464955962451e+00;4.128442887355e+03;1.870508873759e+00;1.276840207863e+00;1.464936346418e+00;4.128401206111e+03;1.973806519066e+06;2.045690612614e+01;7.045936957736e+04;1.007852674681e+02
1.962000000000e+04;1.962000000000e+04;1.013250000000e-01;1.149400513686e+02;8.700187515949e-03;1.400681807140e+01;1.790724265341e+01;7.049869778489e+04;5.885231210012e+04;1.869763061777e+00;1.276165718139e+00;1.465141270605e+00;4.130810068077e+03;1.869998311458e+00;1.276330141382e+00;1.465121862433e+00;4.130768666877e+03;1.974854360312e+06;2.046776615209e+01;7.049677457775e+04;1.007852674681e+02
1.964000000000e+04;1.964000000000e+04;1.013250000000e-01;1.150572253250e+02;8.691327269328e-03;1.400681717858e+01;1.790914763875e+01;7.053609261115e+04;5.887783422059e+04;1.869258253861e+00;1.275660872386e+00;1.465325381004e+00;4.133174735254e+03;1.869491458821e+00;1.275823779729e+00;1.465306178487e+00;4.133133611255e+03;1.975901916546e+06;2.047862322412e+01;7.053416940401e+04;1.007852674681e+02
1.966000000000e+04;1.966000000000e+04;1.013250000000e-01;1.151743992333e+02;8.682485054462e-03;1.400681629344e+01;1.791105017120e+01;7.057347733765e+04;5.890334624618e+04;1.868757150724e+00;1.275159731738e+00;1.465508284344e+00;4.135536874925e+03;1.868988332795e+00;1.275321139905e+00;1.465489285304e+00;4.135496025316e+03;1.976949189852e+06;2.048947736381e+01;7.057155413051e+04;1.007852674681e+02
