"";"Temperature (K)";"Pressure (MPa)";"Volume (m3/kg)";"Density (kg/m3)";"mol_mass (g/mol)";"Entropy (kJ/kg/K)";"Enthalpy (kJ/kg)";"Internal energy (kJ/kg)";"Cp(fr) (kJ/kg/K)";"Cv(fr) (kJ/kg/K)";"gamma(fr)";"Sound speed(fr) (m/s)";"Cp(eq) (kJ/kg/K)";"Cv(eq) (kJ/kg/K)";"gamma(eq)";"Sound speed(eq) (m/s)";"Energy Input (J/mol) ";"Energy Input (eV/molecule)";"Energy Input (kJ/kg)";"Flow rate (kg/h)"
2.860000000000e+03;2.860000000000e+03;2.026500000000e-01;4.188744806496e+00;2.387350020582e-01;2.801331581115e+01;9.253971442479e+00;3.124416767611e+03;2.275561859515e+03;1.318396672734e+00;1.021594607029e+00;1.290528222901e+00;1.046646991725e+03;1.318859589233e+00;1.022034313103e+00;1.290424717462e+00;1.046602075885e+03;8.747166178701e+04;9.065729374131e-01;3.122493560470e+03;1.007852674681e+02
2.880000000000e+03;2.880000000000e+03;2.026500000000e-01;4.218038045752e+00;2.370770460468e-01;2.801330773423e+01;9.263164298220e+00;3.150800142262e+03;2.296008940699e+03;1.318954770855e+00;1.022152619574e+00;1.290369701742e+00;1.050235863919e+03;1.319480418660e+00;1.022651827071e+00;1.290252404996e+00;1.050185188894e+03;8.821074982020e+04;9.142329863427e-01;3.148876935120e+03;1.007852674681e+02
2.900000000000e+03;2.900000000000e+03;2.026500000000e-01;4.247331464225e+00;2.354419494741e-01;2.801329857850e+01;9.272297827232e+00;3.177195921538e+03;2.316468389943e+03;1.319504416425e+00;1.022702168139e+00;1.290213766561e+00;1.053812699385e+03;1.320100203907e+00;1.023267878115e+00;1.290081099413e+00;1.053755580961e+03;8.895018534912e+04;9.218966367844e-01;3.175272714396e+03;1.007852674681e+02
2.920000000000e+03;2.920000000000e+03;2.026500000000e-01;4.276625084617e+00;2.338292415664e-01;2.801328821768e+01;9.281372840912e+00;3.203604093508e+03;2.336940190720e+03;1.320045773348e+00;1.023243415289e+00;1.290060364547e+00;1.057377623203e+03;1.320719849285e+00;1.023883325064e+00;1.289910596467e+00;1.057313308528e+03;8.968996803954e+04;9.295638852737e-01;3.201680886366e+03;1.007852674681e+02
2.940000000000e+03;2.940000000000e+03;2.026500000000e-01;4.305918932075e+00;2.322384642569e-01;2.801327651301e+01;9.290390140404e+00;3.230024664885e+03;2.357424344657e+03;1.320579002381e+00;1.023776520310e+00;1.289909444281e+00;1.060930758648e+03;1.321340315586e+00;1.024499079129e+00;1.289740681866e+00;1.060858420702e+03;9.043009807950e+04;9.372347337598e-01;3.228101457743e+03;1.007852674681e+02
2.960000000000e+03;2.960000000000e+03;2.026500000000e-01;4.335213034410e+00;2.306691717484e-01;2.801326331224e+01;9.299350517274e+00;3.256457662192e+03;2.377920872647e+03;1.321104261276e+00;1.024301639342e+00;1.289760955693e+00;1.064472227266e+03;1.321962623722e+00;1.025116107267e+00;1.289571130646e+00;1.064390959021e+03;9.117057621203e+04;9.449091899435e-01;3.254534455050e+03;1.007852674681e+02
2.980000000000e+03;2.980000000000e+03;2.026500000000e-01;4.364507422332e+00;2.291209300924e-01;2.801324844861e+01;9.308254754183e+00;3.282903133004e+03;2.398429816048e+03;1.321621704911e+00;1.024818925496e+00;1.289614850030e+00;1.068002148947e+03;1.322587858467e+00;1.025735435618e+00;1.289401706535e+00;1.067910957197e+03;9.191140376984e+04;9.525872676372e-01;3.280979925863e+03;1.007852674681e+02
3.000000000000e+03;3.000000000000e+03;2.026500000000e-01;4.393802129704e+00;2.275933167858e-01;2.801323173969e+01;9.317103625567e+00;3.309361147262e+03;2.418951237945e+03;1.322131485421e+00;1.025328528973e+00;1.289471079816e+00;1.071520641999e+03;1.323217172301e+00;1.026358153045e+00;1.289232161327e+00;1.071418440861e+03;9.265258271220e+04;9.602689871473e-01;3.307437940120e+03;1.007852674681e+02
3.020000000000e+03;3.020000000000e+03;2.026500000000e-01;4.423097193800e+00;2.260859203821e-01;2.801321298626e+01;9.325897898315e+00;3.335831798664e+03;2.439485224490e+03;1.322633752314e+00;1.025830597171e+00;1.289329598825e+00;1.075027823225e+03;1.323851789362e+00;1.026985414752e+00;1.289062234238e+00;1.074913427299e+03;9.339411566396e+04;9.679543756781e-01;3.333908591522e+03;1.007852674681e+02
3.040000000000e+03;3.040000000000e+03;2.026500000000e-01;4.452392655599e+00;2.245983401178e-01;2.801319197106e+01;9.334638332462e+00;3.362315206144e+03;2.460031886317e+03;1.323128652596e+00;1.026325274795e+00;1.289190362052e+00;1.078523807999e+03;1.324493009482e+00;1.027618445990e+00;1.288891651272e+00;1.078395925187e+03;9.413600595682e+04;9.756434677599e-01;3.360391999002e+03;1.007852674681e+02
3.060000000000e+03;3.060000000000e+03;2.026500000000e-01;4.481688560064e+00;2.231301855535e-01;2.801316845749e+01;9.343325681868e+00;3.388811515421e+03;2.480591360038e+03;1.323616330883e+00;1.026812703952e+00;1.289053325683e+00;1.082008710340e+03;1.325142212329e+00;1.028258545842e+00;1.288720124589e+00;1.081865934316e+03;9.487825767290e+04;9.833363057008e-01;3.386888308279e+03;1.007852674681e+02
3.080000000000e+03;3.080000000000e+03;2.026500000000e-01;4.510984956509e+00;2.216810762264e-01;2.801314218823e+01;9.351960694925e+00;3.415320900642e+03;2.501163809814e+03;1.324096929507e+00;1.027293024250e+00;1.288918447075e+00;1.085482642995e+03;1.325800861633e+00;1.028907091087e+00;1.288547351872e+00;1.085323445323e+03;9.562087569064e+04;9.910329400618e-01;3.413397693501e+03;1.007852674681e+02
3.100000000000e+03;3.100000000000e+03;2.026500000000e-01;4.540281898897e+00;2.202506413188e-01;2.801311288386e+01;9.360544115245e+00;3.441843566107e+03;2.521749429013e+03;1.324570588630e+00;1.027766372888e+00;1.288785684735e+00;1.088945717516e+03;1.326470509503e+00;1.029565540133e+00;1.288373015708e+00;1.088768439411e+03;9.636386573314e+04;9.987334301580e-01;3.439920358965e+03;1.007852674681e+02
3.120000000000e+03;3.120000000000e+03;2.026500000000e-01;4.569579446211e+00;2.188385193366e-01;2.801308024133e+01;9.369076682373e+00;3.468379748074e+03;2.542348441947e+03;1.325037446341e+00;1.028232884745e+00;1.288654998299e+00;1.092398044339e+03;1.327152800829e+00;1.030235437029e+00;1.288196782974e+00;1.092200888078e+03;9.710723441885e+04;1.006437844585e+00;3.466456540933e+03;1.007852674681e+02
3.140000000000e+03;3.140000000000e+03;2.026500000000e-01;4.598877662841e+00;2.174443578006e-01;2.801304393238e+01;9.377559132497e+00;3.494929716668e+03;2.562961105696e+03;1.325497638760e+00;1.028692692461e+00;1.288526348513e+00;1.095839732870e+03;1.327849477759e+00;1.030918415536e+00;1.288018304240e+00;1.095620752840e+03;9.785098931484e+04;1.014146261768e+00;3.493006509527e+03;1.007852674681e+02
3.160000000000e+03;3.160000000000e+03;2.026500000000e-01;4.628176618979e+00;2.160678129480e-01;2.801300360194e+01;9.385992199160e+00;3.521493777865e+03;2.583587712017e+03;1.325951300131e+00;1.029145926521e+00;1.288399697225e+00;1.099270891564e+03;1.328562384257e+00;1.031616203261e+00;1.287837213183e+00;1.099027984962e+03;9.859513899255e+04;1.021858770544e+00;3.519570570723e+03;1.007852674681e+02
3.180000000000e+03;3.180000000000e+03;2.026500000000e-01;4.657476391047e+00;2.147085494459e-01;2.801295886641e+01;9.394376613992e+00;3.548072275576e+03;2.604228589339e+03;1.326398562922e+00;1.029592715327e+00;1.288275007367e+00;1.102691628009e+03;1.329293470729e+00;1.032330625852e+00;1.287653126026e+00;1.102422525194e+03;9.933969308613e+04;1.029575470763e+00;3.546149068435e+03;1.007852674681e+02
3.200000000000e+03;3.200000000000e+03;2.026500000000e-01;4.686777062146e+00;2.133662401134e-01;2.801290931186e+01;9.402713107432e+00;3.574665593827e+03;2.624884104851e+03;1.326839557915e+00;1.030033185273e+00;1.288152242943e+00;1.106102049018e+03;1.330044798716e+00;1.033063611240e+00;1.287465640999e+00;1.105804303509e+03;1.000846623534e+05;1.037296473921e+00;3.572742386685e+03;1.007852674681e+02
3.220000000000e+03;3.220000000000e+03;2.026500000000e-01;4.716078722519e+00;2.120405656557e-01;2.801285449218e+01;9.411002409470e+00;3.601274159021e+03;2.645554666671e+03;1.327274414295e+00;1.030467460819e+00;1.288031369026e+00;1.109502260712e+03;1.330818545652e+00;1.033817193933e+00;1.287274337826e+00;1.109173238853e+03;1.008300587394e+05;1.045021903819e+00;3.599350951879e+03;1.007852674681e+02
3.240000000000e+03;3.240000000000e+03;2.026500000000e-01;4.745381470067e+00;2.107312144045e-01;2.801279392718e+01;9.419245250389e+00;3.627898442311e+03;2.666240726118e+03;1.327703259739e+00;1.030895664552e+00;1.287912351747e+00;1.112892368608e+03;1.331617009666e+00;1.034593519350e+00;1.287078777242e+00;1.112529238908e+03;1.015758954427e+05;1.052751897250e+00;3.625975235170e+03;1.007852674681e+02
3.260000000000e+03;3.260000000000e+03;2.026500000000e-01;4.774685410849e+00;2.094378820703e-01;2.801272710054e+01;9.427442361516e+00;3.654538962061e+03;2.686942780067e+03;1.328126220503e+00;1.031317917258e+00;1.287795158291e+00;1.116272477716e+03;1.332442614455e+00;1.035394848194e+00;1.286878500553e+00;1.115872199865e+03;1.023221869845e+05;1.060486604712e+00;3.652615754920e+03;1.007852674681e+02
3.280000000000e+03;3.280000000000e+03;2.026500000000e-01;4.803990659635e+00;2.081602715014e-01;2.801265345777e+01;9.435594475979e+00;3.681196286403e+03;2.707661373394e+03;1.328543421508e+00;1.031734337980e+00;1.287679756893e+00;1.119642692626e+03;1.333297914179e+00;1.036223560854e+00;1.286673029231e+00;1.119202006210e+03;1.030689492800e+05;1.068226191156e+00;3.679273079261e+03;1.007852674681e+02
3.300000000000e+03;3.300000000000e+03;2.026500000000e-01;4.833297279052e+00;2.068980950818e-01;2.801257240400e+01;9.443702325695e+00;3.707871035891e+03;2.728397101519e+03;1.328954986422e+00;1.032145044083e+00;1.287566116837e+00;1.123003117608e+03;1.334185598383e+00;1.037082161806e+00;1.286461864562e+00;1.122518523405e+03;1.038161997131e+05;1.075970836751e+00;3.705947828749e+03;1.007852674681e+02
3.320000000000e+03;3.320000000000e+03;2.026500000000e-01;4.862605452788e+00;2.056510670481e-01;2.801248330180e+01;9.451766652800e+00;3.734563886278e+03;2.749150613054e+03;1.329361037740e+00;1.032550151307e+00;1.287454208454e+00;1.126353856704e+03;1.335108497056e+00;1.037973284143e+00;1.286244487323e+00;1.125821617797e+03;1.045639572140e+05;1.083720737693e+00;3.732640679137e+03;1.007852674681e+02
3.340000000000e+03;3.340000000000e+03;2.026500000000e-01;4.891915337614e+00;2.044189097695e-01;2.801238546883e+01;9.459788201197e+00;3.761275571359e+03;2.769922612523e+03;1.329761696873e+00;1.032949773831e+00;1.287344003127e+00;1.129695013832e+03;1.336069585572e+00;1.038899693976e+00;1.286020357547e+00;1.129111139127e+03;1.053122423386e+05;1.091476107027e+00;3.759352364217e+03;1.007852674681e+02
3.360000000000e+03;3.360000000000e+03;2.026500000000e-01;4.921227089133e+00;2.032013524042e-01;2.801227817545e+01;9.467767718927e+00;3.788006885928e+03;2.790713863189e+03;1.330157084222e+00;1.033344024322e+00;1.287235473291e+00;1.133026692883e+03;1.337071989729e+00;1.039864294913e+00;1.285788914335e+00;1.132386923362e+03;1.060610773520e+05;1.099237175513e+00;3.786083678787e+03;1.007852674681e+02
3.380000000000e+03;3.380000000000e+03;2.026500000000e-01;4.950540874804e+00;2.019981301618e-01;2.801216064227e+01;9.475705959721e+00;3.814758688845e+03;2.811525189973e+03;1.330547319258e+00;1.033733013993e+00;1.287128592438e+00;1.136348997823e+03;1.338118990796e+00;1.040870132545e+00;1.285549575736e+00;1.135648794044e+03;1.068104863137e+05;1.107004192509e+00;3.812835481704e+03;1.007852674681e+02
3.400000000000e+03;3.400000000000e+03;2.026500000000e-01;4.979856874651e+00;2.008089841076e-01;2.801203203758e+01;9.483603683798e+00;3.841531906189e+03;2.832357482472e+03;1.330932520606e+00;1.034116852651e+00;1.287023335123e+00;1.139662032805e+03;1.339214030568e+00;1.041920398914e+00;1.285301738705e+00;1.138896562227e+03;1.075604951663e+05;1.114777426887e+00;3.839608699048e+03;1.007852674681e+02
3.420000000000e+03;3.420000000000e+03;2.026500000000e-01;5.009175282017e+00;1.996336609721e-01;2.801189147475e+01;9.491461658673e+00;3.868327534523e+03;2.853211698069e+03;1.331312806120e+00;1.034495648754e+00;1.286919676969e+00;1.142965902269e+03;1.340360716420e+00;1.043018436977e+00;1.285044779142e+00;1.142130026457e+03;1.083111318269e+05;1.122557167988e+00;3.866404327381e+03;1.007852674681e+02
3.440000000000e+03;3.440000000000e+03;2.026500000000e-01;5.038496304328e+00;1.984719129676e-01;2.801173800949e+01;9.499280659959e+00;3.895146644255e+03;2.874088865135e+03;1.331688292967e+00;1.034869509456e+00;1.286817594681e+00;1.146260711053e+03;1.341562826361e+00;1.044167745053e+00;1.284778052019e+00;1.145348972795e+03;1.090624262813e+05;1.130343726588e+00;3.893223437113e+03;1.007852674681e+02
3.460000000000e+03;3.460000000000e+03;2.026500000000e-01;5.067820163912e+00;1.973234976097e-01;2.801157063709e+01;9.507061472193e+00;3.921990383100e+03;2.894990086331e+03;1.332059097697e+00;1.035238540659e+00;1.286717066048e+00;1.149546564510e+03;1.342824314075e+00;1.045371981247e+00;1.284500891600e+00;1.148553174880e+03;1.098144106809e+05;1.138137435912e+00;3.920067175959e+03;1.007852674681e+02
3.480000000000e+03;3.480000000000e+03;2.026500000000e-01;5.097147098826e+00;1.961881775455e-01;2.801138828960e+01;9.514804889648e+00;3.948859979649e+03;2.915916542002e+03;1.332425336332e+00;1.035602847063e+00;1.286618069959e+00;1.152823568616e+03;1.344149313947e+00;1.046634967847e+00;1.284212611767e+00;1.151742394040e+03;1.105671194427e+05;1.145938652664e+00;3.946936772507e+03;1.007852674681e+02
3.500000000000e+03;3.500000000000e+03;2.026500000000e-01;5.126477363736e+00;1.950657203861e-01;2.801118983282e+01;9.522511717166e+00;3.975756747023e+03;2.936869493663e+03;1.332787124438e+00;1.035962532209e+00;1.286520586413e+00;1.156091830090e+03;1.345542146067e+00;1.047960695684e+00;1.283912506456e+00;1.154916379456e+03;1.113205893517e+05;1.153747758090e+00;3.973833539882e+03;1.007852674681e+02
3.520000000000e+03;3.520000000000e+03;2.026500000000e-01;5.155811230816e+00;1.939558985448e-01;2.801097406333e+01;9.530182770986e+00;4.002682086649e+03;2.957850287583e+03;1.333144577210e+00;1.036317698530e+00;1.286424596531e+00;1.159351456510e+03;1.347007321205e+00;1.049353328455e+00;1.283599850198e+00;1.158074868388e+03;1.120748596667e+05;1.161565159075e+00;4.000758879508e+03;1.007852674681e+02
3.540000000000e+03;3.540000000000e+03;2.026500000000e-01;5.185148990686e+00;1.928584890803e-01;2.801073970545e+01;9.537818879584e+00;4.029637492113e+03;2.978860358452e+03;1.333497809547e+00;1.036668447401e+00;1.286330082574e+00;1.162602556437e+03;1.348549545751e+00;1.050817206995e+00;1.283273898800e+00;1.161217586451e+03;1.128299722280e+05;1.169391289261e+00;4.027714284971e+03;1.007852674681e+02
3.560000000000e+03;3.560000000000e+03;2.026500000000e-01;5.214490953374e+00;1.917732735451e-01;2.801048540799e+01;9.545420884507e+00;4.056624553127e+03;2.999901233153e+03;1.333846936136e+00;1.037014879180e+00;1.286237027950e+00;1.165845239538e+03;1.350173726612e+00;1.052356853501e+00;1.282933890144e+00;1.164344247966e+03;1.135859715688e+05;1.177226610200e+00;4.054701345985e+03;1.007852674681e+02
3.580000000000e+03;3.580000000000e+03;2.026500000000e-01;5.243837449152e+00;1.907000378438e-01;2.801020974111e+01;9.552989641212e+00;4.083644959585e+03;3.020974534612e+03;1.334192071533e+00;1.037357093257e+00;1.286145417239e+00;1.169079616711e+03;1.351884976064e+00;1.053976975691e+00;1.282579045127e+00;1.167454556350e+03;1.143429050290e+05;1.185071612529e+00;4.081721752444e+03;1.007852674681e+02
3.600000000000e+03;3.600000000000e+03;2.026500000000e-01;5.273188830008e+00;1.896385720742e-01;2.800991119295e+01;9.560526019935e+00;4.110700505723e+03;3.042081985747e+03;1.334533330245e+00;1.037695188105e+00;1.286055236202e+00;1.172305800212e+03;1.353688616548e+00;1.055682470904e+00;1.282208568745e+00;1.170548204659e+03;1.151008228711e+05;1.192926817178e+00;4.108777298581e+03;1.007852674681e+02
3.620000000000e+03;3.620000000000e+03;2.026500000000e-01;5.302545470495e+00;1.885886703970e-01;2.800958816631e+01;9.568030906533e+00;4.137793094362e+03;3.063225413495e+03;1.334870826812e+00;1.038029261323e+00;1.285966471804e+00;1.175523903789e+03;1.355590185412e+00;1.057478430124e+00;1.281821651330e+00;1.173624876127e+03;1.158597783996e+05;1.200792776608e+00;4.135869887221e+03;1.007852674681e+02
3.640000000000e+03;3.640000000000e+03;2.026500000000e-01;5.331907768726e+00;1.875501309054e-01;2.800923897519e+01;9.575505203324e+00;4.164924741263e+03;3.084406752942e+03;1.335204675896e+00;1.038359409684e+00;1.285879112227e+00;1.178734042813e+03;1.357595439582e+00;1.059370141931e+00;1.281417469932e+00;1.176684244797e+03;1.166198280828e+05;1.208670076064e+00;4.163001534121e+03;1.007852674681e+02
3.660000000000e+03;3.660000000000e+03;2.026500000000e-01;5.361276147591e+00;1.865227554916e-01;2.800886184129e+01;9.582949829950e+00;4.192097579553e+03;3.105628051517e+03;1.335534992361e+00;1.038685729184e+00;1.285793146893e+00;1.181936334413e+03;1.359710360159e+00;1.061363096364e+00;1.280995189881e+00;1.179725976264e+03;1.173810316768e+05;1.216559334873e+00;4.190174372412e+03;1.007852674681e+02
3.680000000000e+03;3.680000000000e+03;2.026500000000e-01;5.390651055906e+00;1.855063497209e-01;2.800845489044e+01;9.590365724232e+00;4.219313864266e+03;3.126891473292e+03;1.335861891362e+00;1.039008315092e+00;1.285708566483e+00;1.185130897615e+03;1.361941156954e+00;1.063462988703e+00;1.280553966496e+00;1.182749728491e+03;1.181434523530e+05;1.224461207751e+00;4.217390657125e+03;1.007852674681e+02
3.700000000000e+03;3.700000000000e+03;2.026500000000e-01;5.420032969750e+00;1.845007227043e-01;2.800801614898e+01;9.597753843030e+00;4.246575976953e+03;3.148199303349e+03;1.336185488434e+00;1.039327261997e+00;1.285625362955e+00;1.188317853482e+03;1.364294272924e+00;1.065675723150e+00;1.280092946976e+00;1.185755152732e+03;1.189071568264e+05;1.232376386149e+00;4.244652769811e+03;1.007852674681e+02
3.720000000000e+03;3.720000000000e+03;2.026500000000e-01;5.449422393549e+00;1.835056869851e-01;2.800754354003e+01;9.605115163100e+00;4.273886430390e+03;3.169553952233e+03;1.336505899583e+00;1.039642663858e+00;1.285543529565e+00;1.191497325255e+03;1.366776388529e+00;1.068007416416e+00;1.279611272463e+00;1.188741894524e+03;1.196722154887e+05;1.240305599618e+00;4.271963223248e+03;1.007852674681e+02
3.740000000000e+03;3.740000000000e+03;2.026500000000e-01;5.478819861420e+00;1.825210584202e-01;2.800703487980e+01;9.612450681946e+00;4.301247873375e+03;3.190957960486e+03;1.336823241376e+00;1.039954614058e+00;1.285463060892e+00;1.194669438500e+03;1.369394426001e+00;1.070464401199e+00;1.279108080281e+00;1.191709594797e+03;1.204387025416e+05;1.248249617198e+00;4.299324666234e+03;1.007852674681e+02
3.760000000000e+03;3.760000000000e+03;2.026500000000e-01;5.508225938648e+00;1.815466560628e-01;2.800648787374e+01;9.619761418692e+00;4.328663095603e+03;3.212414003253e+03;1.337137631031e+00;1.040263205452e+00;1.285383952853e+00;1.197834321252e+03;1.372155553506e+00;1.073053229554e+00;1.278582506346e+00;1.194657891091e+03;1.212066961339e+05;1.256209248840e+00;4.326739888461e+03;1.007852674681e+02
3.780000000000e+03;3.780000000000e+03;2.026500000000e-01;5.537641222917e+00;1.805823020570e-01;2.800590011270e+01;9.627048414931e+00;4.356135032622e+03;3.233924894970e+03;1.337449186519e+00;1.040568530424e+00;1.285306202730e+00;1.200992104168e+03;1.375067189209e+00;1.075780676149e+00;1.278033687761e+00;1.197586418850e+03;1.219762785004e+05;1.264185346839e+00;4.354211825480e+03;1.007852674681e+02
3.800000000000e+03;3.800000000000e+03;2.026500000000e-01;5.567066345682e+00;1.796278215322e-01;2.800526906901e+01;9.634312735576e+00;4.383666770878e+03;3.255493594115e+03;1.337758026654e+00;1.040870680937e+00;1.285229809192e+00;1.204142920676e+03;1.378137005233e+00;1.078653741395e+00;1.277460765587e+00;1.200494812826e+03;1.227475361028e+05;1.272178807302e+00;4.381743563736e+03;1.007852674681e+02
3.820000000000e+03;3.820000000000e+03;2.026500000000e-01;5.596501973648e+00;1.786830424984e-01;2.800459209254e+01;9.641555469720e+00;4.411261552830e+03;3.277123208038e+03;1.338064271197e+00;1.041169748594e+00;1.285154772316e+00;1.207286907128e+03;1.381372931507e+00;1.081679654462e+00;1.276862887779e+00;1.203382708591e+03;1.235205597736e+05;1.280190571633e+00;4.409338345688e+03;1.007852674681e+02
3.840000000000e+03;3.840000000000e+03;2.026500000000e-01;5.625948810212e+00;1.777477957469e-01;2.800386640669e+01;9.648777731484e+00;4.438922782145e+03;3.298816997858e+03;1.338368040952e+00;1.041465824692e+00;1.285081093610e+00;1.210424202957e+03;1.384783159495e+00;1.084865876149e+00;1.276239212298e+00;1.206249744150e+03;1.242954448609e+05;1.288221628040e+00;4.436999575003e+03;1.007852674681e+02
3.860000000000e+03;3.860000000000e+03;2.026499999999e-01;5.655407597026e+00;1.768219147504e-01;2.800308910435e+01;9.655980660866e+00;4.466654028963e+03;3.320578383421e+03;1.338669457872e+00;1.041759000279e+00;1.285008776035e+00;1.213554950836e+03;1.388376145809e+00;1.088220101638e+00;1.275588910379e+00;1.209095561652e+03;1.250722913765e+05;1.296273013062e+00;4.464730821821e+03;1.007852674681e+02
3.880000000000e+03;3.880000000000e+03;2.026499999998e-01;5.684879115462e+00;1.759052355714e-01;2.800225714382e+01;9.663165424585e+00;4.494459035236e+03;3.342410948327e+03;1.338968645164e+00;1.042049366218e+00;1.284937824034e+00;1.216679296834e+03;1.392160615698e+00;1.091750263090e+00;1.274911169963e+00;1.211919809199e+03;1.258512041453e+05;1.304345813125e+00;4.492535828095e+03;1.007852674681e+02
3.900000000000e+03;3.900000000000e+03;2.026500000001e-01;5.714364188288e+00;1.749975967667e-01;2.800136734469e+01;9.670333216920e+00;4.522341720138e+03;3.364318445015e+03;1.339265727395e+00;1.042337013248e+00;1.284868243545e+00;1.219797390583e+03;1.396145566413e+00;1.095464532116e+00;1.274205199259e+00;1.214722142763e+03;1.266322929566e+05;1.312441166107e+00;4.520418512996e+03;1.007852674681e+02
3.920000000000e+03;3.920000000000e+03;2.026500000000e-01;5.743863681198e+00;1.740988393011e-01;2.800041638370e+01;9.677485260549e+00;4.550306185530e+03;3.386304799909e+03;1.339560830600e+00;1.042622032046e+00;1.284800042036e+00;1.222909385437e+03;1.400340270435e+00;1.099371322084e+00;1.273470230449e+00;1.217502228161e+03;1.274156727175e+05;1.320560262925e+00;4.548382978388e+03;1.007852674681e+02
3.940000000000e+03;3.940000000000e+03;2.026500000000e-01;5.773378504533e+00;1.732088064579e-01;2.799940079059e+01;9.684622807379e+00;4.578356721502e+03;3.408374118618e+03;1.339854082399e+00;1.042904513293e+00;1.284733228518e+00;1.226015438640e+03;1.404754278577e+00;1.103479290284e+00;1.272705523503e+00;1.220259743163e+03;1.282014636081e+05;1.328704349150e+00;4.576433514361e+03;1.007852674681e+02
3.960000000000e+03;3.960000000000e+03;2.026499999997e-01;5.802909614924e+00;1.723273437567e-01;2.799831694384e+01;9.691747139366e+00;4.606497811969e+03;3.430530691190e+03;1.340145612106e+00;1.043184547743e+00;1.284667813576e+00;1.229115711492e+03;1.409397422944e+00;1.107797339936e+00;1.271910370100e+00;1.222994379635e+03;1.289897912379e+05;1.336874726623e+00;4.604574604828e+03;1.007852674681e+02
3.980000000000e+03;3.980000000000e+03;2.026499999998e-01;5.832458017055e+00;1.714542988695e-01;2.799716106655e+01;9.698859569341e+00;4.634734140323e+03;3.452778997416e+03;1.340435550847e+00;1.043462226293e+00;1.284603809386e+00;1.232210369519e+03;1.414279819761e+00;1.112334622033e+00;1.271084097630e+00;1.225705845787e+03;1.297807868047e+05;1.345072755103e+00;4.632810933181e+03;1.007852674681e+02
4.000000000000e+03;4.000000000000e+03;2.026500000000e-01;5.862024765388e+00;1.705895215429e-01;2.799592922213e+01;9.705961441815e+00;4.663070595142e+03;3.475123712181e+03;1.340724031682e+00;1.043737640052e+00;1.284541229743e+00;1.235299582645e+03;1.419411872049e+00;1.117100537027e+00;1.270226073252e+00;1.228393868457e+03;1.305745872543e+05;1.353299853922e+00;4.661147388000e+03;1.007852674681e+02
4.020000000000e+03;4.020000000000e+03;2.026500000002e-01;5.891610966006e+00;1.697328635190e-01;2.799461731009e+01;9.713054133789e+00;4.691512275955e+03;3.497569710864e+03;1.341011189723e+00;1.044010880417e+00;1.284480090080e+00;1.238383525361e+03;1.424804272167e+00;1.122104736343e+00;1.269335708000e+00;1.231058195468e+03;1.313713354418e+05;1.361557503656e+00;4.689589068813e+03;1.007852674681e+02
4.040000000000e+03;4.040000000000e+03;2.026500000001e-01;5.921217778410e+00;1.688841784618e-01;2.799322106180e+01;9.720139055549e+00;4.720064499049e+03;3.520122074776e+03;1.341297162262e+00;1.044282039149e+00;1.284420407494e+00;1.241462376901e+03;1.430468004201e+00;1.127357123724e+00;1.268412460890e+00;1.233698598019e+03;1.321711802944e+05;1.369847247817e+00;4.718141291907e+03;1.007852674681e+02
4.060000000000e+03;4.060000000000e+03;2.026500000001e-01;5.950846417403e+00;1.680433218837e-01;2.799173603624e+01;9.727217651454e+00;4.748732803329e+03;3.542786096639e+03;1.341582088892e+00;1.044551208448e+00;1.284362200763e+00;1.244536321416e+03;1.436414346208e+00;1.132867856399e+00;1.267455843024e+00;1.236314873102e+03;1.329742769758e+05;1.378170694549e+00;4.746809596188e+03;1.007852674681e+02
4.080000000000e+03;4.080000000000e+03;2.026500000001e-01;5.980498154982e+00;1.672101510753e-01;2.799015761577e+01;9.734291400717e+00;4.777522956219e+03;3.565567286098e+03;1.341866111646e+00;1.044818481041e+00;1.284305490374e+00;1.247605548152e+03;1.442654872307e+00;1.138647346080e+00;1.266465421644e+00;1.238906845937e+03;1.337807870510e+05;1.386529518344e+00;4.775599749077e+03;1.007852674681e+02
4.100000000000e+03;4.100000000000e+03;2.026500000000e-01;6.010174322306e+00;1.663845250359e-01;2.798848100187e+01;9.741361818175e+00;4.806440959598e+03;3.588471375275e+03;1.342149375118e+00;1.045083950258e+00;1.284250298540e+00;1.250670251627e+03;1.449201454624e+00;1.144706259770e+00;1.265440824111e+00;1.241474372412e+03;1.345908786532e+05;1.394925461765e+00;4.804517752456e+03;1.007852674681e+02
4.120000000000e+03;4.120000000000e+03;2.026499999999e-01;6.039876311608e+00;1.655663044089e-01;2.798670121093e+01;9.748430455052e+00;4.835493055784e+03;3.611504324342e+03;1.342432026608e+00;1.045347710120e+00;1.284196649222e+00;1.253730631808e+03;1.456066265076e+00;1.151055520390e+00;1.264381741788e+00;1.244017341494e+03;1.354047266508e+05;1.403360337184e+00;4.833569848643e+03;1.007852674681e+02
4.140000000000e+03;4.140000000000e+03;2.026499999998e-01;6.069605578271e+00;1.647553514152e-01;2.798481307008e+01;9.755498899707e+00;4.864685733545e+03;3.634672327129e+03;1.342714216252e+00;1.045609855427e+00;1.284144568151e+00;1.256786894294e+03;1.463261777006e+00;1.157706307219e+00;1.263287933768e+00;1.246535677628e+03;1.362225128164e+05;1.411836028524e+00;4.862762526404e+03;1.007852674681e+02
