"";"Temperature (K)";"Pressure (MPa)";"Volume (m3/kg)";"Density (kg/m3)";"mol_mass (g/mol)";"Entropy (kJ/kg/K)";"Enthalpy (kJ/kg)";"Internal energy (kJ/kg)";"Cp(fr) (kJ/kg/K)";"Cv(fr) (kJ/kg/K)";"gamma(fr)";"Sound speed(fr) (m/s)";"Cp(eq) (kJ/kg/K)";"Cv(eq) (kJ/kg/K)";"gamma(eq)";"Sound speed(eq) (m/s)";"Energy Input (J/mol) ";"Energy Input (eV/molecule)";"Energy Input (kJ/kg)";"Flow rate (kg/h)"
4.140000000000e+03;4.140000000000e+03;1.013250000000e-02;1.218216878283e+02;8.208718971367e-03;2.788612159556e+01;1.067640861183e+01;4.987511044013e+03;3.753144540583e+03;1.343530961564e+00;1.045375121874e+00;1.285214210144e+00;1.259533113937e+03;1.882619303220e+00;1.545791322903e+00;1.215140344844e+00;1.224711603562e+03;1.396632673954e+05;1.447496663315e+00;4.985587836871e+03;1.007852674681e+02
4.160000000000e+03;4.160000000000e+03;1.013250000000e-02;1.224492208433e+02;8.166650576564e-03;2.787723460023e+01;1.068555980916e+01;5.025488705071e+03;3.784763676755e+03;1.343876847042e+00;1.045625958127e+00;1.285236691569e+00;1.262784075216e+03;1.915416497694e+00;1.575898555120e+00;1.212498033031e+00;1.226526230828e+03;1.407271508139e+05;1.458522953386e+00;5.023565497929e+03;1.007852674681e+02
4.180000000000e+03;4.180000000000e+03;1.013250000000e-02;1.230794713560e+02;8.124831777248e-03;2.786782290589e+01;1.069482822387e+01;5.064138197669e+03;3.817027108931e+03;1.344227017816e+00;1.045875401758e+00;1.285264970911e+00;1.266043633980e+03;1.949812544253e+00;1.607447736297e+00;1.209843814224e+00;1.228332015354e+03;1.418098545183e+05;1.469744300478e+00;5.062214990528e+03;1.007852674681e+02
4.200000000000e+03;4.200000000000e+03;1.013250000000e-02;1.237127094664e+02;8.083243866479e-03;2.785786171322e+01;1.070422082597e+01;5.103492186071e+03;3.849965996732e+03;1.344581899390e+00;1.046123601133e+00;1.285299268589e+00;1.269312639307e+03;1.985867179132e+00;1.640490636609e+00;1.207182002294e+00;1.230132355050e+03;1.429122935456e+05;1.481170188210e+00;5.101568978930e+03;1.007852674681e+02
4.220000000000e+03;4.220000000000e+03;1.013250000000e-02;1.243488467102e+02;8.041892035642e-03;2.784732564128e+01;1.071374383025e+01;5.143584258151e+03;3.883612368740e+03;1.344941931886e+00;1.046370711543e+00;1.285339810307e+00;1.272591964273e+03;2.023640630410e+00;1.675079149130e+00;1.204517013051e+00;1.231928936301e+03;1.440354088063e+05;1.492810368357e+00;5.141661051010e+03;1.007852674681e+02
4.240000000000e+03;4.240000000000e+03;1.013250000000e-02;1.249881652762e+02;8.000757494041e-03;2.783618828013e+01;1.072340458900e+01;5.184449503624e+03;3.917999679019e+03;1.345307574413e+00;1.046616894629e+00;1.285386831913e+00;1.275882519054e+03;2.063195315232e+00;1.711266967903e+00;1.201853127549e+00;1.233725245440e+03;1.451801832828e+05;1.504675028734e+00;5.182526296482e+03;1.007852674681e+02
4.260000000000e+03;4.260000000000e+03;1.013250000000e-02;1.256308330418e+02;7.959829412795e-03;2.782442247397e+01;1.073321033672e+01;5.226124179670e+03;3.953162483712e+03;1.345679303278e+00;1.046862319465e+00;1.285440576336e+00;1.279185243542e+03;2.104594723395e+00;1.749108454185e+00;1.199194605518e+00;1.235524207975e+03;1.463476326618e+05;1.516774696115e+00;5.224200972528e+03;1.007852674681e+02
4.280000000000e+03;4.280000000000e+03;1.013250000000e-02;1.262770248474e+02;7.919096931598e-03;2.781200024579e+01;1.074316850680e+01;5.268645826717e+03;3.989136551654e+03;1.346057613239e+00;1.047107162839e+00;1.285501294432e+00;1.282501110062e+03;2.147903689676e+00;1.788658889245e+00;1.196545626228e+00;1.237328762749e+03;1.475388085784e+05;1.529120269843e+00;5.266722619575e+03;1.007852674681e+02
4.300000000000e+03;4.300000000000e+03;1.013250000000e-02;1.269269226950e+02;7.878549158579e-03;2.779889279424e+01;1.075328673404e+01;5.312053295300e+03;4.025958889223e+03;1.346443018188e+00;1.047351609709e+00;1.285569245043e+00;1.285831124079e+03;2.193188389882e+00;1.829974450249e+00;1.193910265385e+00;1.239141849934e+03;1.487547993683e+05;1.541723029636e+00;5.310130088159e+03;1.007852674681e+02
4.320000000000e+03;4.320000000000e+03;1.013250000000e-02;1.275807159493e+02;7.838175170589e-03;2.778507049213e+01;1.076357285712e+01;5.356386772832e+03;4.063667765071e+03;1.346836051828e+00;1.047595853667e+00;1.285644695055e+00;1.289176324913e+03;2.240516335370e+00;1.873112183726e+00;1.191292473722e+00;1.240966399611e+03;1.499967308174e+05;1.554594643356e+00;5.354463565691e+03;1.007852674681e+02
4.340000000000e+03;4.340000000000e+03;1.013250000000e-02;1.282382161337e+02;7.797987449833e-03;2.777050324647e+01;1.077403392045e+01;5.401687355998e+03;4.102302297325e+03;1.347237265116e+00;1.047840098050e+00;1.285727915570e+00;1.292537776099e+03;2.289955069418e+00;1.918128680845e+00;1.188696179581e+00;1.242803517346e+03;1.512657541838e+05;1.567747042857e+00;5.399764148856e+03;1.007852674681e+02
4.360000000000e+03;4.360000000000e+03;1.013250000000e-02;1.289003955961e+02;7.757928091495e-03;2.775515908294e+01;1.078468016930e+01;5.447998863865e+03;4.141904198414e+03;1.347647239759e+00;1.048084553948e+00;1.285819197204e+00;1.295916606697e+03;2.341577271686e+00;1.965085155356e+00;1.186124785024e+00;1.244659682028e+03;1.525630969884e+05;1.581192950402e+00;5.446075656724e+03;1.007852674681e+02
4.380000000000e+03;4.380000000000e+03;1.013250000000e-02;1.295670846746e+02;7.718009574046e-03;2.773900624099e+01;1.079551907633e+01;5.495365227960e+03;4.182515260639e+03;1.348066570097e+00;1.048329444413e+00;1.285918827599e+00;1.299313952062e+03;2.395453183438e+00;2.014039850421e+00;1.183581877149e+00;1.246535935712e+03;1.538899899026e+05;1.594945120903e+00;5.493442020818e+03;1.007852674681e+02
4.400000000000e+03;4.400000000000e+03;1.013250000000e-02;1.302385041967e+02;7.678220862316e-03;2.772201180642e+01;1.080655931863e+01;5.543832247722e+03;4.224179045586e+03;1.348495876165e+00;1.048575002527e+00;1.286027106231e+00;1.302730993791e+03;2.451655569136e+00;2.065052971816e+00;1.181070732696e+00;1.248435069640e+03;1.552477159246e+05;1.609016851596e+00;5.541909040580e+03;1.007852674681e+02
4.420000000000e+03;4.420000000000e+03;1.013250000000e-02;1.309148834281e+02;7.638550895164e-03;2.770414205644e+01;1.081780978829e+01;5.593447190779e+03;4.266940497992e+03;1.348935801401e+00;1.048821472538e+00;1.286144340788e+00;1.306168950711e+03;2.510258474832e+00;2.118185421570e+00;1.178594427293e+00;1.250359820703e+03;1.566375991812e+05;1.623421865984e+00;5.591523983637e+03;1.007852674681e+02
4.440000000000e+03;4.440000000000e+03;1.013250000000e-02;1.315964602132e+02;7.598988592703e-03;2.768536246899e+01;1.082927959403e+01;5.644258818313e+03;4.310845968999e+03;1.349387013392e+00;1.049069110410e+00;1.286270847176e+00;1.309629079511e+03;2.571337210737e+00;2.173498753966e+00;1.176155826960e+00;1.252312865215e+03;1.580610056390e+05;1.638174321205e+00;5.642335611171e+03;1.007852674681e+02
4.460000000000e+03;4.460000000000e+03;1.013250000000e-02;1.322834812080e+02;7.559522858547e-03;2.766563773428e+01;1.084097806305e+01;5.696317410180e+03;4.355943239135e+03;1.349850204629e+00;1.049318184371e+00;1.286406949516e+00;1.313112675354e+03;2.634968331570e+00;2.231055128472e+00;1.173757581816e+00;1.254296814191e+03;1.595193438078e+05;1.653288815321e+00;5.694394203038e+03;1.007852674681e+02
4.480000000000e+03;4.480000000000e+03;1.013250000000e-02;1.329762020914e+02;7.520142583956e-03;2.764493176866e+01;1.085291474260e+01;5.749674789581e+03;4.402281540844e+03;1.350326093268e+00;1.049568975486e+00;1.286552980133e+00;1.316621072472e+03;2.701229614092e+00;2.290917259025e+00;1.171402121946e+00;1.256314209576e+03;1.610140654315e+05;1.668780394484e+00;5.747751582440e+03;1.007852674681e+02
4.500000000000e+03;4.500000000000e+03;1.013250000000e-02;1.336748877763e+02;7.480836652531e-03;2.762320773093e+01;1.086509940148e+01;5.804384347255e+03;4.449911580539e+03;1.350815423901e+00;1.049821778232e+00;1.286709279527e+00;1.320155644734e+03;2.770200031647e+00;2.353148359545e+00;1.169091655329e+00;1.258367521517e+03;1.625466661664e+05;1.684664559957e+00;5.802461140114e+03;1.007852674681e+02
4.520000000000e+03;4.520000000000e+03;1.013250000000e-02;1.343798126215e+02;7.441593945486e-03;2.760042804126e+01;1.087754203134e+01;5.860501065123e+03;4.498885560102e+03;1.351318968331e+00;1.050076901086e+00;1.286876196337e+00;1.323717806197e+03;2.841959725454e+00;2.417812085492e+00;1.166828167695e+00;1.260459146625e+03;1.641186862429e+05;1.700957274985e+00;5.858577857982e+03;1.007852674681e+02
4.540000000000e+03;4.540000000000e+03;1.013250000000e-02;1.350912606424e+02;7.402403347519e-03;2.757655440289e+01;1.089025284782e+01;5.918081539334e+03;4.549257197792e+03;1.351837526348e+00;1.050334667125e+00;1.287054087293e+00;1.327309011615e+03;2.916589972357e+00;2.484972471238e+00;1.164613424184e+00;1.262591407191e+03;1.657317111117e+05;1.717674971477e+00;5.916158332193e+03;1.007852674681e+02
4.560000000000e+03;4.560000000000e+03;1.013250000000e-02;1.358095257215e+02;7.363253753280e-03;2.755154782661e+01;1.090324229154e+01;5.977184002620e+03;4.601081748467e+03;1.352371926514e+00;1.050595414635e+00;1.287243317148e+00;1.330930756930e+03;2.994173148718e+00;2.554693863040e+00;1.162448972635e+00;1.264766551295e+03;1.673873720696e+05;1.734834556505e+00;5.975260795478e+03;1.007852674681e+02
4.580000000000e+03;4.580000000000e+03;1.013250000000e-02;1.365349118177e+02;7.324134074480e-03;2.752536865826e+01;1.091652102890e+01;6.037868345889e+03;4.654416023059e+03;1.352923026949e+00;1.050859497729e+00;1.287444258602e+00;1.334584579725e+03;3.074792690101e+00;2.627040847368e+00;1.160336148352e+00;1.266986753721e+03;1.690873468646e+05;1.752453418567e+00;6.035945138748e+03;1.007852674681e+02
4.600000000000e+03;4.600000000000e+03;1.013250000000e-02;1.372677331740e+02;7.285033247632e-03;2.749797660941e+01;1.093009995261e+01;6.100196138971e+03;4.709318407208e+03;1.353491716116e+00;1.051127286976e+00;1.287657292210e+00;1.338272059635e+03;3.158533046358e+00;2.702078174326e+00;1.158276080162e+00;1.269254117627e+03;1.708333602769e+05;1.770549433615e+00;6.098272931829e+03;1.007852674681e+02
4.620000000000e+03;4.620000000000e+03;1.013250000000e-02;1.380083145236e+02;7.245940242457e-03;2.746933079120e+01;1.094399018214e+01;6.164230650407e+03;4.765848878976e+03;1.354078913608e+00;1.051399170035e+00;1.287882806264e+00;1.341994818727e+03;3.245479631709e+00;2.779870675904e+00;1.156269697611e+00;1.271570676869e+03;1.726271846735e+05;1.789140970796e+00;6.162307443266e+03;1.007852674681e+02
4.640000000000e+03;4.640000000000e+03;1.013250000000e-02;1.387569912923e+02;7.206844070965e-03;2.743938975167e+01;1.095820306376e+01;6.230036866197e+03;4.824069025524e+03;1.354685570932e+00;1.051675552296e+00;1.288121196669e+00;1.345754521830e+03;3.335718769333e+00;2.860483178762e+00;1.154317739103e+00;1.273938398909e+03;1.744706405332e+05;1.808246897900e+00;6.228113659056e+03;1.007852674681e+02
4.660000000000e+03;4.660000000000e+03;1.013250000000e-02;1.395141097995e+02;7.167733797225e-03;2.740811151661e+01;1.097275017048e+01;6.297681507371e+03;4.884042058667e+03;1.355312672289e+00;1.051956857535e+00;1.288372866797e+00;1.349552876819e+03;3.429337629997e+00;2.943980411243e+00;1.152420760824e+00;1.276359188220e+03;1.763655969390e+05;1.827886586457e+00;6.295758300229e+03;1.007852674681e+02
4.680000000000e+03;4.680000000000e+03;1.013250000000e-02;1.402805606940e+02;7.128571450334e-03;2.737545246316e+01;1.098764476868e+01;6.367234569739e+03;4.945834291834e+03;1.355961247811e+00;1.052243528033e+00;1.288638239805e+00;1.353391670346e+03;3.526427830425e+00;3.030430574390e+00;1.150578974537e+00;1.278837225234e+03;1.783140147115e+05;1.848080358786e+00;6.365311362597e+03;1.007852674681e+02
4.700000000000e+03;4.700000000000e+03;1.013250000000e-02;1.410555750819e+02;7.089404296279e-03;2.734137216137e+01;1.100289576122e+01;6.438763105669e+03;5.009509168402e+03;1.356632323434e+00;1.052536027501e+00;1.288917707316e+00;1.357272622806e+03;3.627070324224e+00;3.119890187376e+00;1.148792968234e+00;1.281369311260e+03;1.803177722155e+05;1.868847682615e+00;6.436839898527e+03;1.007852674681e+02
4.720000000000e+03;4.720000000000e+03;1.013250000000e-02;1.418402144854e+02;7.050186744486e-03;2.730582590016e+01;1.101851726525e+01;6.512341019860e+03;5.075136665869e+03;1.357327001415e+00;1.052834838080e+00;1.289211709494e+00;1.361197616302e+03;3.731358958817e+00;3.212427637695e+00;1.147062590382e+00;1.283960176948e+03;1.823789397729e+05;1.890210015157e+00;6.510417812718e+03;1.007852674681e+02
4.740000000000e+03;4.740000000000e+03;1.013250000000e-02;1.426347939297e+02;7.010912081471e-03;2.726877026839e+01;1.103452154238e+01;6.588041902131e+03;5.142786412647e+03;1.358046402604e+00;1.053140463753e+00;1.289520675869e+00;1.365168527512e+03;3.839383014049e+00;3.308105675158e+00;1.145387792498e+00;1.286611179663e+03;1.844995788848e+05;1.912188722199e+00;6.586118694989e+03;1.007852674681e+02
4.760000000000e+03;4.760000000000e+03;1.013250000000e-02;1.434397170567e+02;6.971569803118e-03;2.723016142586e+01;1.105092128705e+01;6.665941362322e+03;5.212529928611e+03;1.358791686115e+00;1.053453430129e+00;1.289845044170e+00;1.369187281817e+03;3.951232727831e+00;3.406986916253e+00;1.143768370202e+00;1.289323971705e+03;1.866818076399e+05;1.934805756015e+00;6.664018155180e+03;1.007852674681e+02
4.780000000000e+03;4.780000000000e+03;1.013250000000e-02;1.442553994970e+02;6.932149531229e-03;2.718995533673e+01;1.106772941308e+01;6.746116818408e+03;5.284440420293e+03;1.359564048242e+00;1.053774285183e+00;1.290185258227e+00;1.373255848087e+03;4.066998657577e+00;3.509133180453e+00;1.142203998524e+00;1.292100168761e+03;1.889277947789e+05;1.958083593847e+00;6.744193611266e+03;1.007852674681e+02
4.800000000000e+03;4.800000000000e+03;1.013250000000e-02;1.450822676052e+02;6.892641096023e-03;2.714810784281e+01;1.108495904701e+01;6.828647496340e+03;5.358592779354e+03;1.360364723106e+00;1.054103599932e+00;1.290541767616e+00;1.377376238367e+03;4.186771546579e+00;3.614605334463e+00;1.140694242798e+00;1.294941348526e+03;1.912397596901e+05;1.982045237857e+00;6.826724289199e+03;1.007852674681e+02
4.820000000000e+03;4.820000000000e+03;1.013250000000e-02;1.459207625582e+02;6.853034362409e-03;2.710457472640e+01;1.110262353632e+01;6.913614447034e+03;5.435063597498e+03;1.361194983441e+00;1.054441969090e+00;1.290915027419e+00;1.381550507939e+03;4.310642223316e+00;3.723463172447e+00;1.139238567657e+00;1.297849072332e+03;1.936199728851e+05;2.006714220060e+00;6.911691239892e+03;1.007852674681e+02
4.840000000000e+03;4.840000000000e+03;1.013250000000e-02;1.467713370759e+02;6.813319411833e-03;2.705931179775e+01;1.112073643619e+01;7.001100534326e+03;5.513931153548e+03;1.362056141128e+00;1.054790011740e+00;1.291305497747e+00;1.385780754667e+03;4.438701427704e+00;3.835765226552e+00;1.137836348071e+00;1.300824874950e+03;1.960707556619e+05;2.032114598829e+00;6.999177327185e+03;1.007852674681e+02
4.860000000000e+03;4.860000000000e+03;1.013250000000e-02;1.476344561985e+02;6.773486527126e-03;2.701227497654e+01;1.113931150720e+01;7.091190433832e+03;5.595275410981e+03;1.362949547823e+00;1.055148371979e+00;1.291713643330e+00;1.390069118568e+03;4.571039655600e+00;3.951568599799e+00;1.136486878753e+00;1.303870271796e+03;1.985944800724e+05;2.058270958560e+00;7.089267226690e+03;1.007852674681e+02
4.880000000000e+03;4.880000000000e+03;1.013250000000e-02;1.485105976222e+02;6.733526199549e-03;2.696342037919e+01;1.115836271123e+01;7.183970627192e+03;5.679178011055e+03;1.363876595524e+00;1.055517719570e+00;1.292139933074e+00;1.394417781230e+03;4.707746985094e+00;4.070928785466e+00;1.135189383324e+00;1.306986764064e+03;2.011935687613e+05;2.085208408006e+00;7.182047420050e+03;1.007852674681e+02
4.900000000000e+03;4.900000000000e+03;1.013250000000e-02;1.494002517913e+02;6.693429147611e-03;2.691270441160e+01;1.117790420610e+01;7.279529391826e+03;5.765722261633e+03;1.364838717099e+00;1.055898750575e+00;1.292584839556e+00;1.398828965101e+03;4.848912884463e+00;4.193899473502e+00;1.133943023121e+00;1.310175842648e+03;2.038704946793e+05;2.112952577296e+00;7.277606184685e+03;1.007852674681e+02
4.920000000000e+03;4.920000000000e+03;1.013250000000e-02;1.503039219707e+02;6.653186336647e-03;2.686008386685e+01;1.119795033945e+01;7.377956786670e+03;5.854993122177e+03;1.365837386762e+00;1.056292187975e+00;1.293048838485e+00;1.403304932640e+03;4.994626002326e+00;4.320532345279e+00;1.132746905563e+00;1.313438991787e+03;2.066277806834e+05;2.141529613801e+00;7.376033579528e+03;1.007852674681e+02
4.940000000000e+03;4.940000000000e+03;1.013250000000e-02;1.512221243001e+02;6.612788999150e-03;2.680551602789e+01;1.121851564189e+01;7.479344633519e+03;5.947077184555e+03;1.366874120495e+00;1.056698782280e+00;1.293532408116e+00;1.407847985321e+03;5.144973938585e+00;4.450876856071e+00;1.131600092038e+00;1.316777692421e+03;2.094679990144e+05;2.170966176714e+00;7.477421426377e+03;1.007852674681e+02
4.960000000000e+03;4.960000000000e+03;1.013250000000e-02;1.521553878245e+02;6.572228655834e-03;2.674895877515e+01;1.123961481930e+01;7.583786493595e+03;6.042062649287e+03;1.367950476413e+00;1.057119312109e+00;1.294036028614e+00;1.412460462495e+03;5.300042994651e+00;4.584980004641e+00;1.130501605314e+00;1.320193425233e+03;2.123937706402e+05;2.201289430243e+00;7.581863286453e+03;1.007852674681e+02
4.980000000000e+03;4.980000000000e+03;1.013250000000e-02;1.531042545012e+02;6.531497137409e-03;2.669037069921e+01;1.126126274423e+01;7.691377638891e+03;6.140039296824e+03;1.369068055059e+00;1.057554584763e+00;1.294560181370e+00;1.417144740080e+03;5.459917901383e+00;4.722886089294e+00;1.129450436462e+00;1.323687673356e+03;2.154077644533e+05;2.232527035299e+00;7.689454431750e+03;1.007852674681e+02
5.000000000000e+03;5.000000000000e+03;1.013250000000e-02;1.540692791795e+02;6.490586607049e-03;2.662971121840e+01;1.128347444640e+01;7.802215017843e+03;6.241098453423e+03;1.370228499629e+00;1.058005436758e+00;1.295105348257e+00;1.421903229081e+03;5.624681523059e+00;4.864636449735e+00;1.128445551295e+00;1.327261924732e+03;2.185126963090e+05;2.264707139522e+00;7.800291810701e+03;1.007852674681e+02
